#{"t_start": 1759324266.3759675, "env_id": "CartPole-v1"}
r,l,t
10.0,10,422.4512
10.0,10,422.462055
10.0,10,422.472198
10.0,10,422.479466
10.0,10,422.489168
10.0,10,422.498102
9.0,9,422.505696
10.0,10,422.514868
10.0,10,422.523585
9.0,9,422.534192
12.0,12,422.544883
8.0,8,422.551928
9.0,9,422.559005
9.0,9,422.566818
10.0,10,422.576935
10.0,10,422.585133
10.0,10,422.595459
11.0,11,422.603196
10.0,10,422.613362
8.0,8,422.621025
10.0,10,422.628626
9.0,9,422.639031
13.0,13,422.649157
9.0,9,422.656855
10.0,10,422.667349
10.0,10,422.675006
8.0,8,422.682167
9.0,9,422.690804
10.0,10,422.700613
10.0,10,422.709704
10.0,10,422.719346
10.0,10,422.726585
10.0,10,422.735392
10.0,10,422.744124
8.0,8,422.751434
9.0,9,422.761796
10.0,10,422.769762
10.0,10,422.780529
8.0,8,422.786617
9.0,9,422.794481
10.0,10,422.80153
9.0,9,422.810908
11.0,11,422.819116
8.0,8,422.826724
10.0,10,422.837562
11.0,11,422.848769
8.0,8,422.856452
10.0,10,422.863836
9.0,9,422.871481
10.0,10,422.881883
9.0,9,422.889275
10.0,10,422.899687
9.0,9,422.906238
10.0,10,422.916454
9.0,9,422.925101
10.0,10,422.932776
10.0,10,422.941862
10.0,10,422.950091
10.0,10,422.959603
10.0,10,422.967731
9.0,9,422.975288
8.0,8,422.981327
11.0,11,422.992362
9.0,9,423.000211
8.0,8,423.006295
10.0,10,423.015512
9.0,9,423.024667
9.0,9,423.031251
10.0,10,423.040927
9.0,9,423.049188
11.0,11,423.059952
8.0,8,423.06767
9.0,9,423.074734
10.0,10,423.085484
10.0,10,423.092968
9.0,9,423.100736
9.0,9,423.110834
9.0,9,423.118212
9.0,9,423.125969
10.0,10,423.135425
9.0,9,423.145272
10.0,10,423.152414
10.0,10,423.164403
9.0,9,423.171536
9.0,9,423.17883
10.0,10,423.189322
10.0,10,423.196459
9.0,9,423.20575
9.0,9,423.21279
9.0,9,423.220406
10.0,10,423.230798
8.0,8,423.237948
8.0,8,423.244586
8.0,8,423.251811
10.0,10,423.258939
10.0,10,423.269335
9.0,9,423.276894
9.0,9,423.284552
9.0,9,423.292661
9.0,9,423.303812
11.0,11,423.311536
8.0,8,423.319749
9.0,9,423.32992
11.0,11,423.338099
9.0,9,423.348407
9.0,9,423.356144
10.0,10,423.364806
9.0,9,423.375449
10.0,10,423.383406
10.0,10,423.395522
10.0,10,423.402692
10.0,10,423.413604
10.0,10,423.422591
8.0,8,423.429712
10.0,10,423.44196
11.0,11,423.449047
8.0,8,423.456774
9.0,9,423.466985
10.0,10,423.474722
10.0,10,423.483443
9.0,9,423.492367
10.0,10,423.499516
9.0,9,423.50958
10.0,10,423.518313
9.0,9,423.525111
10.0,10,423.535387
10.0,10,423.543541
9.0,9,423.552931
10.0,10,423.560592
9.0,9,423.567816
10.0,10,423.577926
9.0,9,423.585574
10.0,10,423.596893
8.0,8,423.605071
10.0,10,423.61342
10.0,10,423.624385
10.0,10,423.630451
10.0,10,423.641015
10.0,10,423.649166
10.0,10,423.658464
10.0,10,423.666041
11.0,11,423.676797
9.0,9,423.684726
9.0,9,423.692967
8.0,8,423.699273
10.0,10,423.711689
8.0,8,423.718807
10.0,10,423.726976
12.0,12,423.736632
9.0,9,423.746899
12.0,12,423.755699
8.0,8,423.764364
10.0,10,423.772048
10.0,10,423.782757
9.0,9,423.790021
10.0,10,423.796625
8.0,8,423.804223
10.0,10,423.814502
10.0,10,423.82121
9.0,9,423.831542
10.0,10,423.839228
9.0,9,423.846942
10.0,10,423.859822
8.0,8,423.867387
9.0,9,423.876012
10.0,10,423.888059
9.0,9,423.897172
10.0,10,423.905926
8.0,8,423.914516
9.0,9,423.924937
9.0,9,423.934605
10.0,10,423.942729
10.0,10,423.95461
10.0,10,423.963847
9.0,9,423.972616
8.0,8,423.979708
8.0,8,423.987423
8.0,8,423.995259
9.0,9,424.003031
9.0,9,424.009109
10.0,10,424.019903
10.0,10,424.026953
10.0,10,424.035702
9.0,9,424.044179
11.0,11,424.053088
10.0,10,424.062407
10.0,10,424.073503
8.0,8,424.081356
9.0,9,424.087465
8.0,8,424.096254
10.0,10,424.103436
8.0,8,424.11177
9.0,9,424.121118
9.0,9,424.1284
9.0,9,424.136693
10.0,10,424.145356
10.0,10,424.153687
9.0,9,424.160785
9.0,9,424.17151
10.0,10,424.177716
9.0,9,424.185487
10.0,10,424.195907
9.0,9,424.203097
10.0,10,424.213871
11.0,11,424.22216
10.0,10,424.232881
9.0,9,424.23966
8.0,8,424.246415
9.0,9,424.253637
10.0,10,424.26337
8.0,8,424.271023
10.0,10,424.278595
10.0,10,424.287786
10.0,10,424.29494
8.0,8,424.303585
10.0,10,424.314484
10.0,10,424.322101
10.0,10,424.331714
9.0,9,424.339312
10.0,10,424.349882
10.0,10,424.357226
9.0,9,424.365415
10.0,10,424.374828
11.0,11,424.384693
10.0,10,424.391753
10.0,10,424.403485
8.0,8,424.409562
9.0,9,424.416201
11.0,11,424.425316
11.0,11,424.433508
8.0,8,424.44019
8.0,8,424.448094
8.0,8,424.454485
9.0,9,424.464594
8.0,8,424.4722
9.0,9,424.479361
11.0,11,424.489135
9.0,9,424.496395
9.0,9,424.504534
8.0,8,424.512918
9.0,9,424.520514
8.0,8,424.528648
9.0,9,424.536256
8.0,8,424.543933
8.0,8,424.551558
10.0,10,424.558882
9.0,9,424.566476
9.0,9,424.576884
9.0,9,424.584573
11.0,11,424.594877
10.0,10,424.6025
11.0,11,424.612956
9.0,9,424.620006
10.0,10,424.6304
9.0,9,424.637706
10.0,10,424.645827
10.0,10,424.654694
10.0,10,424.662613
9.0,9,424.671417
9.0,9,424.680177
10.0,10,424.686384
9.0,9,424.698201
10.0,10,424.705426
8.0,8,424.711753
10.0,10,424.722282
9.0,9,424.729919
10.0,10,424.739809
10.0,10,424.748269
10.0,10,424.754933
10.0,10,424.765926
10.0,10,424.772542
9.0,9,424.781695
9.0,9,424.789868
9.0,9,424.796546
8.0,8,424.804184
11.0,11,424.813587
10.0,10,424.821262
10.0,10,424.832892
11.0,11,424.841918
11.0,11,424.850168
10.0,10,424.860447
10.0,10,424.867916
9.0,9,424.878797
9.0,9,424.884983
9.0,9,424.893165
10.0,10,424.903277
10.0,10,424.911069
9.0,9,424.919144
10.0,10,424.929055
10.0,10,424.937165
10.0,10,424.947856
8.0,8,424.955498
9.0,9,424.964176
9.0,9,424.972282
8.0,8,424.979367
10.0,10,424.990134
9.0,9,424.99726
8.0,8,425.004474
11.0,11,425.01446
10.0,10,425.021545
9.0,9,425.03001
10.0,10,425.038946
9.0,9,425.046013
9.0,9,425.056326
10.0,10,425.063552
10.0,10,425.074458
9.0,9,425.082127
10.0,10,425.089194
9.0,9,425.099277
11.0,11,425.106969
10.0,10,425.11735
8.0,8,425.124887
10.0,10,425.132143
12.0,12,425.143005
10.0,10,425.152627
10.0,10,425.159804
11.0,11,425.170034
9.0,9,425.177112
9.0,9,425.188454
11.0,11,425.196014
9.0,9,425.206349
9.0,9,425.21348
9.0,9,425.220681
10.0,10,425.229818
9.0,9,425.238199
10.0,10,425.24546
9.0,9,425.25533
8.0,8,425.264201
10.0,10,425.272354
11.0,11,425.282547
10.0,10,425.290215
10.0,10,425.301237
9.0,9,425.308117
9.0,9,425.315805
9.0,9,425.325525
9.0,9,425.334282
8.0,8,425.341506
10.0,10,425.349139
10.0,10,425.359253
10.0,10,425.366827
9.0,9,425.37714
10.0,10,425.384744
10.0,10,425.394152
10.0,10,425.402372
10.0,10,425.412921
9.0,9,425.422266
9.0,9,425.429964
9.0,9,425.438164
10.0,10,425.447245
10.0,10,425.45612
10.0,10,425.465898
9.0,9,425.473707
9.0,9,425.480901
9.0,9,425.489996
9.0,9,425.497669
10.0,10,425.505291
10.0,10,425.514969
10.0,10,425.522604
10.0,10,425.533186
9.0,9,425.540802
10.0,10,425.55043
9.0,9,425.559017
8.0,8,425.56567
8.0,8,425.573323
10.0,10,425.580516
9.0,9,425.590512
10.0,10,425.599919
10.0,10,425.609146
10.0,10,425.617236
8.0,8,425.624367
10.0,10,425.634181
10.0,10,425.643833
10.0,10,425.653934
9.0,9,425.661667
10.0,10,425.669311
12.0,12,425.680561
9.0,9,425.689132
10.0,10,425.698287
9.0,9,425.705964
10.0,10,425.716519
9.0,9,425.724145
9.0,9,425.731354
9.0,9,425.742025
9.0,9,425.749115
9.0,9,425.757727
9.0,9,425.765098
10.0,10,425.774918
8.0,8,425.782087
9.0,9,425.789159
11.0,11,425.799014
9.0,9,425.807801
9.0,9,425.81599
10.0,10,425.826872
9.0,9,425.834133
9.0,9,425.840899
8.0,8,425.847553
10.0,10,425.855959
9.0,9,425.865241
9.0,9,425.87301
9.0,9,425.882799
10.0,10,425.890992
8.0,8,425.898865
10.0,10,425.909079
9.0,9,425.915772
8.0,8,425.922151
9.0,9,425.930427
10.0,10,425.94132
9.0,9,425.948637
9.0,9,425.956201
9.0,9,425.964562
10.0,10,425.97376
11.0,11,425.984487
10.0,10,425.992089
8.0,8,426.000049
10.0,10,426.009674
10.0,10,426.016761
10.0,10,426.027071
9.0,9,426.033444
10.0,10,426.042429
10.0,10,426.051563
10.0,10,426.060411
9.0,9,426.069561
10.0,10,426.078191
9.0,9,426.085994
9.0,9,426.096582
9.0,9,426.1037
9.0,9,426.111362
9.0,9,426.119043
10.0,10,426.128771
10.0,10,426.136948
9.0,9,426.147176
9.0,9,426.154869
10.0,10,426.164037
10.0,10,426.173179
9.0,9,426.181451
10.0,10,426.190605
9.0,9,426.197279
10.0,10,426.206754
8.0,8,426.214076
9.0,9,426.224773
9.0,9,426.232094
8.0,8,426.239277
9.0,9,426.246859
9.0,9,426.254465
8.0,8,426.261689
10.0,10,426.27026
9.0,9,426.277814
10.0,10,426.287322
9.0,9,426.294469
8.0,8,426.301019
10.0,10,426.309276
9.0,9,426.319049
8.0,8,426.326756
8.0,8,426.334415
11.0,11,426.340859
10.0,10,426.351697
9.0,9,426.35904
11.0,11,426.368206
9.0,9,426.376971
8.0,8,426.384181
10.0,10,426.39432
10.0,10,426.402017
8.0,8,426.4091
10.0,10,426.419744
10.0,10,426.42643
10.0,10,426.437769
9.0,9,426.443853
9.0,9,426.452265
8.0,8,426.461069
9.0,9,426.468171
9.0,9,426.4783
10.0,10,426.485954
9.0,9,426.493747
9.0,9,426.503891
9.0,9,426.512641
10.0,10,426.519821
10.0,10,426.529014
9.0,9,426.53721
10.0,10,426.549122
9.0,9,426.557262
9.0,9,426.563331
10.0,10,426.575225
9.0,9,426.581333
10.0,10,426.589917
10.0,10,426.600546
9.0,9,426.60772
9.0,9,426.613805
11.0,11,426.624518
9.0,9,426.63351
11.0,11,426.644223
11.0,11,426.655493
11.0,11,426.66471
10.0,10,426.672902
10.0,10,426.683674
10.0,10,426.692639
8.0,8,426.700253
9.0,9,426.706847
10.0,10,426.716254
10.0,10,426.7247
10.0,10,426.733835
9.0,9,426.741648
10.0,10,426.750758
9.0,9,426.758457
11.0,11,426.769723
9.0,9,426.777693
10.0,10,426.785415
10.0,10,426.795652
9.0,9,426.803813
10.0,10,426.812998
10.0,10,426.82128
9.0,9,426.828529
9.0,9,426.839095
8.0,8,426.844696
8.0,8,426.850862
11.0,11,426.859052
10.0,10,426.869886
9.0,9,426.877583
10.0,10,426.887543
9.0,9,426.895693
9.0,9,426.903361
10.0,10,426.913477
10.0,10,426.921416
9.0,9,426.930078
9.0,9,426.940696
10.0,10,426.947814
10.0,10,426.959053
10.0,10,426.966588
9.0,9,426.975367
9.0,9,426.983676
10.0,10,426.990948
10.0,10,427.002691
9.0,9,427.009303
10.0,10,427.015463
10.0,10,427.026773
13.0,13,427.036459
10.0,10,427.047162
10.0,10,427.055159
10.0,10,427.065363
10.0,10,427.072994
10.0,10,427.082679
9.0,9,427.089826
10.0,10,427.097833
10.0,10,427.109025
10.0,10,427.117225
12.0,12,427.127887
10.0,10,427.139009
10.0,10,427.147076
10.0,10,427.157945
10.0,10,427.165038
9.0,9,427.176324
10.0,10,427.183887
9.0,9,427.191153
10.0,10,427.201908
8.0,8,427.209316
10.0,10,427.21642
8.0,8,427.225737
10.0,10,427.234871
9.0,9,427.243482
8.0,8,427.250189
9.0,9,427.257944
10.0,10,427.268238
10.0,10,427.275791
9.0,9,427.286026
10.0,10,427.293131
8.0,8,427.300187
10.0,10,427.310822
10.0,10,427.319141
13.0,13,427.330254
10.0,10,427.340063
10.0,10,427.348015
10.0,10,427.358865
10.0,10,427.366585
8.0,8,427.372704
8.0,8,427.380943
9.0,9,427.391135
10.0,10,427.397766
10.0,10,427.407858
10.0,10,427.415658
10.0,10,427.42637
9.0,9,427.433926
11.0,11,427.443851
10.0,10,427.452973
9.0,9,427.461138
10.0,10,427.469892
10.0,10,427.477101
10.0,10,427.487983
8.0,8,427.494027
9.0,9,427.502629
9.0,9,427.509293
10.0,10,427.521233
10.0,10,427.528876
9.0,9,427.537682
10.0,10,427.545303
9.0,9,427.55255
10.0,10,427.562482
9.0,9,427.569683
9.0,9,427.576942
10.0,10,427.586636
9.0,9,427.593761
9.0,9,427.602425
9.0,9,427.611903
10.0,10,427.621233
10.0,10,427.631565
9.0,9,427.63886
9.0,9,427.6466
10.0,10,427.655829
10.0,10,427.663953
9.0,9,427.670151
10.0,10,427.682086
12.0,12,427.692524
9.0,9,427.701331
10.0,10,427.712186
8.0,8,427.719736
8.0,8,427.727462
10.0,10,427.733585
10.0,10,427.743385
9.0,9,427.752024
9.0,9,427.759507
10.0,10,427.769303
11.0,11,427.777735
9.0,9,427.787976
9.0,9,427.79523
10.0,10,427.802947
9.0,9,427.812767
9.0,9,427.820396
10.0,10,427.827658
9.0,9,427.837479
11.0,11,427.846368
8.0,8,427.857533
10.0,10,427.868828
11.0,11,427.879488
8.0,8,427.886536
9.0,9,427.894725
9.0,9,427.900797
10.0,10,427.911717
9.0,9,427.917788
10.0,10,427.92842
8.0,8,427.934522
10.0,10,427.945993
9.0,9,427.953048
10.0,10,427.963759
9.0,9,427.970988
12.0,12,427.981628
10.0,10,427.989261
8.0,8,427.996366
9.0,9,428.006619
10.0,10,428.014465
10.0,10,428.023619
9.0,9,428.030849
10.0,10,428.040007
9.0,9,428.050525
9.0,9,428.057719
10.0,10,428.063831
10.0,10,428.075957
10.0,10,428.082547
9.0,9,428.092695
8.0,8,428.099298
10.0,10,428.108233
9.0,9,428.116857
10.0,10,428.127586
10.0,10,428.135752
10.0,10,428.146587
9.0,9,428.154683
9.0,9,428.162135
10.0,10,428.17247
9.0,9,428.17935
10.0,10,428.190153
9.0,9,428.196322
12.0,12,428.207283
9.0,9,428.213896
9.0,9,428.221676
10.0,10,428.231905
10.0,10,428.24061
10.0,10,428.250006
10.0,10,428.256557
9.0,9,428.265848
8.0,8,428.27429
8.0,8,428.282438
10.0,10,428.289199
9.0,9,428.297959
9.0,9,428.310374
9.0,9,428.319319
9.0,9,428.327928
9.0,9,428.334552
9.0,9,428.343442
9.0,9,428.352041
9.0,9,428.359164
9.0,9,428.366222
9.0,9,428.376769
10.0,10,428.38296
10.0,10,428.393059
9.0,9,428.402003
9.0,9,428.409613
9.0,9,428.416713
9.0,9,428.425692
10.0,10,428.434028
10.0,10,428.443834
11.0,11,428.45234
10.0,10,428.461306
9.0,9,428.469045
10.0,10,428.47972
9.0,9,428.487478
10.0,10,428.495622
8.0,8,428.502555
9.0,9,428.511926
10.0,10,428.519219
9.0,9,428.526893
10.0,10,428.535827
9.0,9,428.542753
9.0,9,428.549857
9.0,9,428.560422
10.0,10,428.567485
8.0,8,428.574327
8.0,8,428.582798
9.0,9,428.591595
9.0,9,428.602723
10.0,10,428.610503
10.0,10,428.620375
9.0,9,428.627064
9.0,9,428.634712
10.0,10,428.644244
9.0,9,428.652995
9.0,9,428.6622
10.0,10,428.673479
8.0,8,428.6818
9.0,9,428.68952
9.0,9,428.704111
10.0,10,428.717804
9.0,9,428.733686
10.0,10,428.744051
9.0,9,428.754321
10.0,10,428.762655
10.0,10,428.773035
9.0,9,428.781833
9.0,9,428.789021
8.0,8,428.795144
8.0,8,428.802788
10.0,10,428.812962
9.0,9,428.820655
10.0,10,428.828335
9.0,9,428.838218
10.0,10,428.847432
10.0,10,428.856949
9.0,9,428.864856
10.0,10,428.872973
10.0,10,428.88279
9.0,9,428.891431
10.0,10,428.901779
9.0,9,428.909603
11.0,11,428.919688
8.0,8,428.92583
9.0,9,428.935262
9.0,9,428.942341
12.0,12,428.953047
10.0,10,428.963822
8.0,8,428.971467
10.0,10,428.978719
10.0,10,428.989352
10.0,10,428.997425
10.0,10,429.007726
10.0,10,429.015848
9.0,9,429.024438
9.0,9,429.0347
9.0,9,429.043913
11.0,11,429.054888
11.0,11,429.06475
10.0,10,429.077327
10.0,10,429.086175
9.0,9,429.097818
9.0,9,429.105085
10.0,10,429.115771
9.0,9,429.128471
10.0,10,429.141941
9.0,9,429.15063
9.0,9,429.160588
9.0,9,429.168719
8.0,8,429.176316
9.0,9,429.18281
8.0,8,429.189394
9.0,9,429.197723
10.0,10,429.207491
10.0,10,429.21518
9.0,9,429.224152
8.0,8,429.230913
8.0,8,429.237088
10.0,10,429.245902
9.0,9,429.252959
9.0,9,429.262305
11.0,11,429.271008
9.0,9,429.279625
10.0,10,429.287266
9.0,9,429.295457
10.0,10,429.305223
9.0,9,429.314808
10.0,10,429.325132
12.0,12,429.33543
10.0,10,429.343067
10.0,10,429.353347
10.0,10,429.359448
8.0,8,429.366696
10.0,10,429.377461
9.0,9,429.385076
8.0,8,429.392726
9.0,9,429.399377
10.0,10,429.410197
8.0,8,429.41784
8.0,8,429.424618
8.0,8,429.430815
8.0,8,429.437859
10.0,10,429.445486
10.0,10,429.456092
10.0,10,429.463953
9.0,9,429.471668
10.0,10,429.482182
10.0,10,429.490971
10.0,10,429.500035
9.0,9,429.507137
9.0,9,429.515739
9.0,9,429.525887
10.0,10,429.533488
10.0,10,429.545115
11.0,11,429.553759
8.0,8,429.560876
9.0,9,429.571009
11.0,11,429.578205
9.0,9,429.588386
10.0,10,429.596253
10.0,10,429.606554
9.0,9,429.615292
8.0,8,429.622945
10.0,10,429.630333
10.0,10,429.639006
9.0,9,429.64821
10.0,10,429.657791
10.0,10,429.665493
9.0,9,429.67372
10.0,10,429.682852
10.0,10,429.691498
10.0,10,429.702197
9.0,9,429.709314
9.0,9,429.717543
10.0,10,429.728023
11.0,11,429.737802
11.0,11,429.74649
10.0,10,429.755234
10.0,10,429.764062
8.0,8,429.771971
11.0,11,429.782769
10.0,10,429.79243
9.0,9,429.80006
10.0,10,429.807179
10.0,10,429.817373
10.0,10,429.825873
11.0,11,429.835607
9.0,9,429.843264
9.0,9,429.854503
8.0,8,429.862907
10.0,10,429.870494
10.0,10,429.881763
8.0,8,429.888389
8.0,8,429.897897
10.0,10,429.905621
9.0,9,429.913193
9.0,9,429.924542
10.0,10,429.933853
9.0,9,429.941096
10.0,10,429.952969
10.0,10,429.960739
8.0,8,429.969964
9.0,9,429.979083
10.0,10,429.988497
9.0,9,429.995566
10.0,10,430.007251
9.0,9,430.015051
9.0,9,430.025388
10.0,10,430.035182
11.0,11,430.045977
8.0,8,430.055195
9.0,9,430.063317
9.0,9,430.069872
8.0,8,430.07811
10.0,10,430.089102
9.0,9,430.097898
10.0,10,430.105164
9.0,9,430.117079
9.0,9,430.124341
9.0,9,430.133094
9.0,9,430.140881
8.0,8,430.149475
8.0,8,430.158793
10.0,10,430.167519
9.0,9,430.176097
10.0,10,430.186781
9.0,9,430.195971
10.0,10,430.203607
9.0,9,430.213716
10.0,10,430.221999
9.0,9,430.231069
9.0,9,430.240784
8.0,8,430.246946
9.0,9,430.25583
10.0,10,430.263426
10.0,10,430.273595
10.0,10,430.281006
10.0,10,430.291298
9.0,9,430.299378
9.0,9,430.305446
11.0,11,430.316128
9.0,9,430.322759
10.0,10,430.333654
10.0,10,430.341374
9.0,9,430.350448
9.0,9,430.358518
10.0,10,430.3661
10.0,10,430.376183
9.0,9,430.383426
10.0,10,430.393741
8.0,8,430.401316
9.0,9,430.408442
9.0,9,430.415056
10.0,10,430.425913
10.0,10,430.433055
9.0,9,430.441624
8.0,8,430.448396
9.0,9,430.456023
8.0,8,430.464808
10.0,10,430.473454
9.0,9,430.480115
10.0,10,430.490866
9.0,9,430.498477
10.0,10,430.507721
9.0,9,430.516997
10.0,10,430.522628
9.0,9,430.534797
9.0,9,430.542366
10.0,10,430.550624
10.0,10,430.56048
9.0,9,430.568061
9.0,9,430.576099
10.0,10,430.584168
10.0,10,430.591799
10.0,10,430.602199
9.0,9,430.609741
8.0,8,430.617398
9.0,9,430.624321
9.0,9,430.631556
10.0,10,430.640178
9.0,9,430.64631
10.0,10,430.656936
9.0,9,430.664587
10.0,10,430.674881
10.0,10,430.682696
9.0,9,430.690259
8.0,8,430.698478
9.0,9,430.706228
10.0,10,430.715506
10.0,10,430.72412
9.0,9,430.731317
9.0,9,430.739985
9.0,9,430.74762
10.0,10,430.758446
9.0,9,430.766118
10.0,10,430.776423
11.0,11,430.783808
10.0,10,430.793941
9.0,9,430.801578
12.0,12,430.812313
10.0,10,430.82256
10.0,10,430.829214
10.0,10,430.838911
10.0,10,430.846468
9.0,9,430.854698
10.0,10,430.865329
9.0,9,430.872389
10.0,10,430.881848
10.0,10,430.891498
8.0,8,430.898059
9.0,9,430.904696
9.0,9,430.915965
9.0,9,430.924538
9.0,9,430.933352
10.0,10,430.943045
10.0,10,430.951859
11.0,11,430.963023
9.0,9,430.971298
10.0,10,430.98204
9.0,9,430.989729
9.0,9,430.997389
10.0,10,431.007237
10.0,10,431.015206
9.0,9,431.023823
9.0,9,431.032944
9.0,9,431.041205
9.0,9,431.048987
9.0,9,431.055767
10.0,10,431.066832
9.0,9,431.072968
11.0,11,431.084362
9.0,9,431.091513
9.0,9,431.099072
10.0,10,431.107688
10.0,10,431.116841
10.0,10,431.126452
10.0,10,431.133673
10.0,10,431.142298
10.0,10,431.151427
10.0,10,431.161751
9.0,9,431.169438
12.0,12,431.181834
10.0,10,431.190906
10.0,10,431.199139
8.0,8,431.207402
10.0,10,431.217021
10.0,10,431.225296
10.0,10,431.235618
9.0,9,431.243005
10.0,10,431.250574
9.0,9,431.260681
10.0,10,431.26819
10.0,10,431.277508
10.0,10,431.285072
9.0,9,431.292231
10.0,10,431.302786
10.0,10,431.311466
9.0,9,431.321628
8.0,8,431.328171
10.0,10,431.334368
10.0,10,431.344608
10.0,10,431.352238
9.0,9,431.358984
10.0,10,431.370342
10.0,10,431.37917
10.0,10,431.388848
9.0,9,431.394958
10.0,10,431.404165
9.0,9,431.413006
8.0,8,431.420099
9.0,9,431.42716
9.0,9,431.435027
10.0,10,431.444902
10.0,10,431.451974
8.0,8,431.460044
10.0,10,431.470326
9.0,9,431.479072
11.0,11,431.488188
8.0,8,431.494903
9.0,9,431.503701
9.0,9,431.511546
9.0,9,431.521891
8.0,8,431.529569
10.0,10,431.535782
10.0,10,431.546499
9.0,9,431.553629
10.0,10,431.560813
9.0,9,431.571662
9.0,9,431.578763
8.0,8,431.586462
10.0,10,431.594012
10.0,10,431.606471
10.0,10,431.61318
10.0,10,431.624395
10.0,10,431.632539
9.0,9,431.642491
10.0,10,431.649143
9.0,9,431.656237
10.0,10,431.666427
10.0,10,431.674357
9.0,9,431.684025
10.0,10,431.692789
8.0,8,431.698954
10.0,10,431.710269
10.0,10,431.717952
10.0,10,431.728231
10.0,10,431.736325
10.0,10,431.745535
11.0,11,431.754398
11.0,11,431.764635
9.0,9,431.772161
8.0,8,431.77822
10.0,10,431.790909
8.0,8,431.798148
10.0,10,431.806532
9.0,9,431.815636
10.0,10,431.824788
11.0,11,431.837114
11.0,11,431.845887
9.0,9,431.853464
9.0,9,431.861061
9.0,9,431.869222
11.0,11,431.879369
10.0,10,431.890122
8.0,8,431.897712
10.0,10,431.905598
10.0,10,431.915737
9.0,9,431.923367
8.0,8,431.92945
8.0,8,431.936548
11.0,11,431.946187
10.0,10,431.953252
10.0,10,431.962004
10.0,10,431.970583
10.0,10,431.979743
11.0,11,431.988897
11.0,11,431.999537
10.0,10,432.00883
9.0,9,432.01649
10.0,10,432.024602
10.0,10,432.034869
10.0,10,432.042973
9.0,9,432.054713
9.0,9,432.061287
8.0,8,432.068693
9.0,9,432.074815
9.0,9,432.082022
9.0,9,432.09133
10.0,10,432.099543
8.0,8,432.106258
10.0,10,432.117437
9.0,9,432.124643
10.0,10,432.134022
9.0,9,432.143818
10.0,10,432.150913
10.0,10,432.161218
8.0,8,432.167856
9.0,9,432.17611
9.0,9,432.18319
9.0,9,432.19099
10.0,10,432.201667
9.0,9,432.209313
10.0,10,432.218913
10.0,10,432.22664
11.0,11,432.237521
9.0,9,432.244712
9.0,9,432.251975
11.0,11,432.260755
9.0,9,432.269415
10.0,10,432.280565
9.0,9,432.286243
9.0,9,432.295079
9.0,9,432.304277
12.0,12,432.315404
8.0,8,432.321019
10.0,10,432.329106
10.0,10,432.338905
8.0,8,432.344443
9.0,9,432.352565
9.0,9,432.360336
9.0,9,432.366634
9.0,9,432.376972
9.0,9,432.384545
10.0,10,432.39311
8.0,8,432.400847
10.0,10,432.409572
11.0,11,432.419818
9.0,9,432.426963
9.0,9,432.433836
9.0,9,432.440908
8.0,8,432.448034
10.0,10,432.457349
9.0,9,432.464679
8.0,8,432.470963
10.0,10,432.481734
10.0,10,432.489907
9.0,9,432.49832
11.0,11,432.50925
10.0,10,432.519864
11.0,11,432.528878
8.0,8,432.535606
10.0,10,432.545346
8.0,8,432.5525
9.0,9,432.56012
9.0,9,432.567357
8.0,8,432.574482
10.0,10,432.583605
9.0,9,432.590715
8.0,8,432.599327
9.0,9,432.60641
10.0,10,432.616181
10.0,10,432.623978
9.0,9,432.632087
9.0,9,432.640477
9.0,9,432.647114
9.0,9,432.654762
9.0,9,432.663625
8.0,8,432.671185
10.0,10,432.679364
8.0,8,432.686622
10.0,10,432.69587
10.0,10,432.704176
10.0,10,432.713764
8.0,8,432.72126
9.0,9,432.728508
10.0,10,432.73511
10.0,10,432.745248
9.0,9,432.753082
9.0,9,432.760876
8.0,8,432.767715
10.0,10,432.778154
9.0,9,432.785166
9.0,9,432.791303
8.0,8,432.799953
10.0,10,432.809046
11.0,11,432.817826
9.0,9,432.825476
10.0,10,432.832667
8.0,8,432.840062
9.0,9,432.849334
9.0,9,432.857361
9.0,9,432.864794
8.0,8,432.872473
10.0,10,432.882684
9.0,9,432.890856
10.0,10,432.898676
9.0,9,432.907446
8.0,8,432.915094
10.0,10,432.923782
8.0,8,432.929875
10.0,10,432.940744
10.0,10,432.948834
10.0,10,432.958483
9.0,9,432.966168
10.0,10,432.97323
10.0,10,432.983709
9.0,9,432.992003
10.0,10,433.002184
10.0,10,433.009361
9.0,9,433.016605
10.0,10,433.026948
9.0,9,433.034689
10.0,10,433.044654
8.0,8,433.051731
10.0,10,433.059548
9.0,9,433.067629
8.0,8,433.07427
10.0,10,433.085365
10.0,10,433.092803
10.0,10,433.103002
9.0,9,433.111799
10.0,10,433.12221
11.0,11,433.130523
10.0,10,433.140072
10.0,10,433.14765
9.0,9,433.157892
9.0,9,433.166621
9.0,9,433.173834
10.0,10,433.184555
9.0,9,433.191798
8.0,8,433.199414
9.0,9,433.206559
10.0,10,433.214964
8.0,8,433.223717
11.0,11,433.2324
10.0,10,433.242128
9.0,9,433.249308
10.0,10,433.259673
10.0,10,433.267231
9.0,9,433.274374
9.0,9,433.284608
10.0,10,433.29231
9.0,9,433.299434
10.0,10,433.30965
10.0,10,433.317259
10.0,10,433.327894
8.0,8,433.33453
9.0,9,433.341708
9.0,9,433.35033
9.0,9,433.359377
10.0,10,433.36921
8.0,8,433.375802
