#{"t_start": 1759322566.9617226, "env_id": "CartPole-v1"}
r,l,t
103.0,103,327.795123
105.0,105,327.862423
106.0,106,327.927982
108.0,108,327.997266
101.0,101,328.06136
106.0,106,328.132303
27.0,27,328.14924
98.0,98,328.212393
101.0,101,328.282774
100.0,100,328.344894
91.0,91,328.403851
97.0,97,328.467877
99.0,99,328.531716
97.0,97,328.598978
100.0,100,328.662097
97.0,97,328.722801
92.0,92,328.780807
92.0,92,328.843223
94.0,94,328.90366
93.0,93,328.962561
96.0,96,329.027009
91.0,91,329.085
92.0,92,329.146894
98.0,98,329.212914
93.0,93,329.272358
89.0,89,329.327662
97.0,97,329.391253
96.0,96,329.460655
98.0,98,329.52563
100.0,100,329.593112
92.0,92,329.65655
91.0,91,329.715586
90.0,90,329.773369
97.0,97,329.834555
93.0,93,329.892004
103.0,103,329.957038
100.0,100,330.025329
98.0,98,330.08908
102.0,102,330.158278
106.0,106,330.229094
101.0,101,330.301404
95.0,95,330.365146
106.0,106,330.441354
103.0,103,330.512921
107.0,107,330.585435
103.0,103,330.655699
112.0,112,330.733754
100.0,100,330.800178
82.0,82,330.854389
110.0,110,330.926152
86.0,86,330.980386
120.0,120,331.058766
132.0,132,331.150287
110.0,110,331.222468
116.0,116,331.298604
116.0,116,331.374957
116.0,116,331.452578
117.0,117,331.52745
117.0,117,331.605432
103.0,103,331.675159
77.0,77,331.724225
80.0,80,331.777419
105.0,105,331.852495
83.0,83,331.906839
95.0,95,331.967242
112.0,112,332.042472
103.0,103,332.114048
100.0,100,332.180763
106.0,106,332.248271
72.0,72,332.296296
97.0,97,332.365382
101.0,101,332.436864
100.0,100,332.500179
63.0,63,332.542194
60.0,60,332.583096
95.0,95,332.642473
66.0,66,332.686719
66.0,66,332.729586
63.0,63,332.771637
99.0,99,332.83386
72.0,72,332.88138
99.0,99,332.944139
65.0,65,332.988512
68.0,68,333.03415
101.0,101,333.101103
99.0,99,333.163862
72.0,72,333.218152
97.0,97,333.281191
96.0,96,333.34609
109.0,109,333.416157
105.0,105,333.482206
98.0,98,333.542886
101.0,101,333.608594
67.0,67,333.655236
104.0,104,333.727865
104.0,104,333.792828
104.0,104,333.862887
105.0,105,333.927479
105.0,105,333.9939
101.0,101,334.059132
104.0,104,334.128527
104.0,104,334.195781
98.0,98,334.260159
99.0,99,334.328501
99.0,99,334.403553
99.0,99,334.475367
21.0,21,334.488235
99.0,99,334.553862
93.0,93,334.617515
91.0,91,334.680075
96.0,96,334.740353
47.0,47,334.768385
96.0,96,334.836072
96.0,96,334.895815
92.0,92,334.95462
95.0,95,335.017486
101.0,101,335.079807
98.0,98,335.140419
99.0,99,335.206274
104.0,104,335.269998
104.0,104,335.333945
101.0,101,335.396901
101.0,101,335.461765
95.0,95,335.519926
106.0,106,335.583817
103.0,103,335.649069
99.0,99,335.714389
97.0,97,335.776611
92.0,92,335.834916
99.0,99,335.896227
98.0,98,335.959208
99.0,99,336.026372
105.0,105,336.094159
99.0,99,336.156185
99.0,99,336.224259
111.0,111,336.294993
111.0,111,336.366845
116.0,116,336.438856
111.0,111,336.514235
111.0,111,336.593877
108.0,108,336.663527
102.0,102,336.729508
103.0,103,336.799057
103.0,103,336.869953
102.0,102,336.937958
97.0,97,337.007649
98.0,98,337.068504
106.0,106,337.143979
106.0,106,337.208777
105.0,105,337.274172
109.0,109,337.34621
105.0,105,337.418776
103.0,103,337.485698
106.0,106,337.554735
108.0,108,337.627237
104.0,104,337.697021
109.0,109,337.771385
99.0,99,337.831398
110.0,110,337.903212
109.0,109,337.974564
111.0,111,338.044065
102.0,102,338.112741
14.0,14,338.122513
101.0,101,338.191407
102.0,102,338.256288
114.0,114,338.333311
19.0,19,338.347483
109.0,109,338.425605
109.0,109,338.502084
115.0,115,338.575938
103.0,103,338.647724
105.0,105,338.712916
110.0,110,338.782013
104.0,104,338.850343
109.0,109,338.92457
106.0,106,338.988315
105.0,105,339.057621
116.0,116,339.129806
107.0,107,339.202551
94.0,94,339.262384
20.0,20,339.275015
109.0,109,339.345936
20.0,20,339.359773
95.0,95,339.424638
100.0,100,339.488037
32.0,32,339.510086
104.0,104,339.5848
98.0,98,339.647078
20.0,20,339.658999
101.0,101,339.72121
110.0,110,339.793913
100.0,100,339.856818
32.0,32,339.877339
38.0,38,339.899993
38.0,38,339.926362
21.0,21,339.941386
38.0,38,339.969587
16.0,16,339.980987
101.0,101,340.046543
16.0,16,340.056137
15.0,15,340.064776
16.0,16,340.075732
32.0,32,340.096038
17.0,17,340.106358
15.0,15,340.115149
31.0,31,340.13297
15.0,15,340.143363
100.0,100,340.205692
106.0,106,340.277646
110.0,110,340.351039
16.0,16,340.36114
18.0,18,340.375119
102.0,102,340.448748
101.0,101,340.514381
15.0,15,340.523936
18.0,18,340.535651
15.0,15,340.54441
102.0,102,340.612215
20.0,20,340.625633
101.0,101,340.695442
109.0,109,340.771031
111.0,111,340.840617
121.0,121,340.921349
119.0,119,340.998205
132.0,132,341.083402
19.0,19,341.09578
126.0,126,341.172709
122.0,122,341.250946
15.0,15,341.262391
18.0,18,341.278863
136.0,136,341.376041
136.0,136,341.471003
138.0,138,341.567914
132.0,132,341.6552
127.0,127,341.735928
106.0,106,341.80645
127.0,127,341.893016
17.0,17,341.904161
138.0,138,341.991096
148.0,148,342.08977
17.0,17,342.100942
142.0,142,342.194997
20.0,20,342.207233
20.0,20,342.21906
126.0,126,342.300281
120.0,120,342.380025
18.0,18,342.391277
17.0,17,342.402462
20.0,20,342.414123
22.0,22,342.429863
17.0,17,342.440522
128.0,128,342.523527
127.0,127,342.606038
15.0,15,342.615733
115.0,115,342.689887
126.0,126,342.774693
142.0,142,342.866731
146.0,146,342.962039
144.0,144,343.059698
16.0,16,343.06998
131.0,131,343.153189
112.0,112,343.224578
126.0,126,343.305746
16.0,16,343.316115
121.0,121,343.394645
128.0,128,343.47655
113.0,113,343.555063
16.0,16,343.563833
117.0,117,343.643178
16.0,16,343.654287
119.0,119,343.732691
121.0,121,343.813569
124.0,124,343.899384
119.0,119,343.977117
114.0,114,344.049145
18.0,18,344.06251
13.0,13,344.071827
118.0,118,344.150382
124.0,124,344.230897
136.0,136,344.322128
140.0,140,344.413576
143.0,143,344.506551
149.0,149,344.610112
156.0,156,344.709286
159.0,159,344.812587
174.0,174,344.919734
165.0,165,345.022044
153.0,153,345.121005
148.0,148,345.211627
160.0,160,345.317581
163.0,163,345.420778
153.0,153,345.524601
165.0,165,345.628091
166.0,166,345.735162
157.0,157,345.840817
157.0,157,345.940423
166.0,166,346.051224
147.0,147,346.144295
151.0,151,346.240036
152.0,152,346.339808
149.0,149,346.444952
134.0,134,346.526648
144.0,144,346.618451
157.0,157,346.724939
152.0,152,346.825373
145.0,145,346.925102
146.0,146,347.018213
11.0,11,347.025913
152.0,152,347.122904
145.0,145,347.214242
144.0,144,347.309849
148.0,148,347.407922
183.0,183,347.527216
175.0,175,347.643008
169.0,169,347.749584
161.0,161,347.854692
151.0,151,347.950744
159.0,159,348.049414
161.0,161,348.150885
168.0,168,348.257935
153.0,153,348.366203
160.0,160,348.477181
165.0,165,348.582344
153.0,153,348.680086
169.0,169,348.789036
157.0,157,348.902704
173.0,173,349.008196
162.0,162,349.118108
181.0,181,349.23506
159.0,159,349.33381
17.0,17,349.344107
16.0,16,349.357453
158.0,158,349.457034
16.0,16,349.468304
15.0,15,349.476355
149.0,149,349.578693
160.0,160,349.688879
200.0,200,349.821203
196.0,196,349.946499
201.0,201,350.082542
200.0,200,350.214879
203.0,203,350.35075
157.0,157,350.452807
208.0,208,350.586557
208.0,208,350.719607
172.0,172,350.832879
178.0,178,350.948673
175.0,175,351.062363
184.0,184,351.181102
202.0,202,351.305422
224.0,224,351.456634
214.0,214,351.598034
225.0,225,351.745288
229.0,229,351.893603
243.0,243,352.045093
270.0,270,352.226182
364.0,364,352.46298
269.0,269,352.641107
239.0,239,352.795692
18.0,18,352.808044
