#{"t_start": 1759324883.863047, "env_id": "CartPole-v1"}
r,l,t
9.0,9,455.949732
10.0,10,455.962453
11.0,11,455.973733
8.0,8,455.981893
10.0,10,455.995561
9.0,9,456.007589
9.0,9,456.01849
10.0,10,456.028807
9.0,9,456.040009
10.0,10,456.053233
10.0,10,456.063082
10.0,10,456.077081
9.0,9,456.087461
10.0,10,456.096221
9.0,9,456.110549
10.0,10,456.120714
9.0,9,456.131328
8.0,8,456.142219
10.0,10,456.162761
8.0,8,456.175557
9.0,9,456.185909
9.0,9,456.19737
10.0,10,456.214005
10.0,10,456.224693
8.0,8,456.23418
8.0,8,456.243889
10.0,10,456.25605
9.0,9,456.264736
9.0,9,456.275316
9.0,9,456.286589
9.0,9,456.295721
9.0,9,456.307054
10.0,10,456.319719
10.0,10,456.331302
9.0,9,456.342263
10.0,10,456.355876
9.0,9,456.36828
8.0,8,456.377122
8.0,8,456.386016
9.0,9,456.395898
8.0,8,456.405247
10.0,10,456.419518
10.0,10,456.429345
9.0,9,456.442187
9.0,9,456.453018
9.0,9,456.46245
10.0,10,456.472686
9.0,9,456.481671
9.0,9,456.49102
9.0,9,456.500815
10.0,10,456.514578
10.0,10,456.524901
9.0,9,456.538128
9.0,9,456.549474
10.0,10,456.558074
10.0,10,456.572035
8.0,8,456.581322
12.0,12,456.594728
13.0,13,456.609041
10.0,10,456.624858
11.0,11,456.63352
10.0,10,456.648552
9.0,9,456.658303
8.0,8,456.667757
9.0,9,456.676781
9.0,9,456.690879
12.0,12,456.70541
9.0,9,456.71352
10.0,10,456.723217
10.0,10,456.735754
10.0,10,456.744909
9.0,9,456.756228
9.0,9,456.765903
10.0,10,456.774612
9.0,9,456.79236
9.0,9,456.804637
10.0,10,456.81765
10.0,10,456.834922
10.0,10,456.84609
10.0,10,456.86191
12.0,12,456.876649
9.0,9,456.888389
9.0,9,456.900443
8.0,8,456.912378
9.0,9,456.926419
10.0,10,456.937127
10.0,10,456.952062
10.0,10,456.962965
8.0,8,456.973245
8.0,8,456.986086
10.0,10,457.001855
10.0,10,457.014105
10.0,10,457.027307
8.0,8,457.039356
10.0,10,457.051125
10.0,10,457.06809
10.0,10,457.079191
9.0,9,457.09014
9.0,9,457.105079
10.0,10,457.117853
10.0,10,457.133476
8.0,8,457.143007
10.0,10,457.153293
8.0,8,457.165882
8.0,8,457.175664
9.0,9,457.185946
9.0,9,457.200835
10.0,10,457.214744
9.0,9,457.225228
9.0,9,457.240154
10.0,10,457.251375
10.0,10,457.2654
8.0,8,457.275873
10.0,10,457.289967
11.0,11,457.30515
9.0,9,457.317921
10.0,10,457.331912
10.0,10,457.342685
9.0,9,457.35604
9.0,9,457.37134
10.0,10,457.384188
9.0,9,457.395095
10.0,10,457.410665
10.0,10,457.422085
8.0,8,457.432671
10.0,10,457.444876
9.0,9,457.455063
10.0,10,457.468123
10.0,10,457.479464
10.0,10,457.492939
9.0,9,457.503169
12.0,12,457.518553
9.0,9,457.530242
10.0,10,457.542934
13.0,13,457.556229
10.0,10,457.567917
11.0,11,457.583444
8.0,8,457.591836
10.0,10,457.604992
10.0,10,457.615417
10.0,10,457.628994
10.0,10,457.63917
10.0,10,457.652409
10.0,10,457.661644
10.0,10,457.675617
9.0,9,457.68494
11.0,11,457.700176
9.0,9,457.707834
9.0,9,457.718081
12.0,12,457.732057
10.0,10,457.746499
12.0,12,457.757044
8.0,8,457.767365
9.0,9,457.77664
9.0,9,457.786604
10.0,10,457.800453
10.0,10,457.810074
9.0,9,457.819938
10.0,10,457.833891
10.0,10,457.844925
9.0,9,457.85583
9.0,9,457.863082
9.0,9,457.873256
10.0,10,457.886192
9.0,9,457.896009
10.0,10,457.905875
9.0,9,457.923112
9.0,9,457.931462
10.0,10,457.941605
9.0,9,457.954771
9.0,9,457.963346
10.0,10,457.972614
9.0,9,457.985719
10.0,10,457.995936
9.0,9,458.004067
9.0,9,458.018265
10.0,10,458.028442
10.0,10,458.0403
9.0,9,458.050611
11.0,11,458.063055
10.0,10,458.073534
10.0,10,458.086092
8.0,8,458.095231
8.0,8,458.105349
10.0,10,458.113038
10.0,10,458.125547
9.0,9,458.135641
9.0,9,458.185371
8.0,8,458.232904
9.0,9,458.255934
10.0,10,458.270169
9.0,9,458.293894
8.0,8,458.303071
9.0,9,458.313237
9.0,9,458.330274
9.0,9,458.339636
9.0,9,458.349267
8.0,8,458.360898
10.0,10,458.374195
8.0,8,458.386123
9.0,9,458.396629
9.0,9,458.405546
11.0,11,458.421331
9.0,9,458.433442
10.0,10,458.446231
9.0,9,458.456865
9.0,9,458.467169
9.0,9,458.478081
12.0,12,458.493318
11.0,11,458.506835
10.0,10,458.521413
10.0,10,458.532002
9.0,9,458.542758
9.0,9,458.556015
10.0,10,458.567608
10.0,10,458.581076
9.0,9,458.592685
10.0,10,458.603852
10.0,10,458.618886
9.0,9,458.630326
8.0,8,458.64116
11.0,11,458.657179
9.0,9,458.665976
8.0,8,458.6783
9.0,9,458.6898
9.0,9,458.702142
10.0,10,458.712505
9.0,9,458.720584
8.0,8,458.730641
9.0,9,458.74463
10.0,10,458.75449
10.0,10,458.765812
9.0,9,458.778088
9.0,9,458.785782
10.0,10,458.798514
9.0,9,458.809178
9.0,9,458.82041
10.0,10,458.832723
9.0,9,458.841506
11.0,11,458.85389
10.0,10,458.864046
10.0,10,458.877309
9.0,9,458.887958
9.0,9,458.896158
9.0,9,458.906224
10.0,10,458.919123
10.0,10,458.931224
9.0,9,458.945097
10.0,10,458.955331
10.0,10,458.968561
9.0,9,458.978597
9.0,9,458.98784
10.0,10,459.000253
10.0,10,459.009896
8.0,8,459.021708
9.0,9,459.030698
9.0,9,459.046018
9.0,9,459.057632
10.0,10,459.067632
11.0,11,459.081976
13.0,13,459.09458
10.0,10,459.106625
9.0,9,459.118274
9.0,9,459.128839
11.0,11,459.143261
10.0,10,459.155626
10.0,10,459.169508
9.0,9,459.179371
9.0,9,459.193705
10.0,10,459.205151
8.0,8,459.215828
9.0,9,459.226842
10.0,10,459.241942
10.0,10,459.253854
9.0,9,459.267593
10.0,10,459.278683
10.0,10,459.292331
9.0,9,459.300692
9.0,9,459.310499
8.0,8,459.319178
9.0,9,459.331007
10.0,10,459.343379
9.0,9,459.353792
8.0,8,459.363597
10.0,10,459.378465
9.0,9,459.387663
10.0,10,459.399077
10.0,10,459.41286
8.0,8,459.421634
8.0,8,459.430282
8.0,8,459.440038
9.0,9,459.450132
10.0,10,459.462488
11.0,11,459.472396
9.0,9,459.486741
10.0,10,459.502415
8.0,8,459.515271
8.0,8,459.524467
9.0,9,459.535591
10.0,10,459.548934
10.0,10,459.556002
10.0,10,459.567603
10.0,10,459.580725
10.0,10,459.595236
9.0,9,459.604962
9.0,9,459.617678
10.0,10,459.635246
10.0,10,459.648541
9.0,9,459.663496
9.0,9,459.673369
10.0,10,459.684034
8.0,8,459.695391
9.0,9,459.708312
9.0,9,459.718516
10.0,10,459.731169
10.0,10,459.749133
9.0,9,459.760015
10.0,10,459.773365
10.0,10,459.785848
10.0,10,459.801761
8.0,8,459.809163
8.0,8,459.819935
9.0,9,459.83007
9.0,9,459.839799
8.0,8,459.84923
8.0,8,459.858431
9.0,9,459.870676
10.0,10,459.88288
10.0,10,459.893932
9.0,9,459.906761
11.0,11,459.917656
10.0,10,459.9306
9.0,9,459.941124
10.0,10,459.954472
11.0,11,459.964197
11.0,11,459.976583
10.0,10,459.9906
8.0,8,459.998767
9.0,9,460.009133
9.0,9,460.018305
9.0,9,460.028367
10.0,10,460.041534
8.0,8,460.052076
9.0,9,460.060415
9.0,9,460.069805
9.0,9,460.082545
10.0,10,460.092746
9.0,9,460.101588
10.0,10,460.114673
9.0,9,460.123889
10.0,10,460.137676
10.0,10,460.147473
9.0,9,460.15523
8.0,8,460.251028
9.0,9,460.270302
8.0,8,460.291377
9.0,9,460.303186
10.0,10,460.314087
9.0,9,460.328178
10.0,10,460.337909
9.0,9,460.35003
11.0,11,460.361449
10.0,10,460.37531
9.0,9,460.38482
10.0,10,460.392777
10.0,10,460.406178
10.0,10,460.415854
9.0,9,460.428935
10.0,10,460.43902
9.0,9,460.44862
9.0,9,460.461927
9.0,9,460.470994
9.0,9,460.479761
10.0,10,460.494313
9.0,9,460.504064
8.0,8,460.513201
9.0,9,460.522534
9.0,9,460.531934
10.0,10,460.545169
8.0,8,460.555193
9.0,9,460.566056
9.0,9,460.574219
9.0,9,460.586043
9.0,9,460.596754
10.0,10,460.605877
9.0,9,460.617964
10.0,10,460.627591
9.0,9,460.636785
9.0,9,460.645445
10.0,10,460.657747
9.0,9,460.666891
10.0,10,460.681198
8.0,8,460.688803
9.0,9,460.699184
11.0,11,460.712462
9.0,9,460.723207
9.0,9,460.732337
9.0,9,460.743978
9.0,9,460.753766
8.0,8,460.762918
10.0,10,460.771529
8.0,8,460.779752
9.0,9,460.793704
8.0,8,460.804083
9.0,9,460.812661
8.0,8,460.825266
10.0,10,460.838142
11.0,11,460.855356
11.0,11,460.869566
10.0,10,460.87991
10.0,10,460.892436
11.0,11,460.906534
9.0,9,460.915831
12.0,12,460.930255
10.0,10,460.938872
10.0,10,460.952693
8.0,8,460.961504
10.0,10,460.969062
11.0,11,460.981029
10.0,10,460.992252
8.0,8,460.999371
9.0,9,461.005958
11.0,11,461.015648
9.0,9,461.022244
10.0,10,461.032283
11.0,11,461.045946
9.0,9,461.054626
10.0,10,461.069338
9.0,9,461.078037
9.0,9,461.08847
9.0,9,461.105083
9.0,9,461.113806
10.0,10,461.127456
9.0,9,461.139747
10.0,10,461.150599
8.0,8,461.158847
10.0,10,461.171922
9.0,9,461.183729
9.0,9,461.193435
9.0,9,461.204408
10.0,10,461.217469
9.0,9,461.227477
9.0,9,461.237956
10.0,10,461.249078
9.0,9,461.258255
10.0,10,461.270797
11.0,11,461.281148
9.0,9,461.293209
9.0,9,461.301955
10.0,10,461.312675
9.0,9,461.325147
10.0,10,461.334032
9.0,9,461.343214
12.0,12,461.357988
10.0,10,461.373191
10.0,10,461.383904
9.0,9,461.396397
10.0,10,461.405743
9.0,9,461.416011
8.0,8,461.426648
10.0,10,461.441025
9.0,9,461.450832
10.0,10,461.4637
10.0,10,461.472463
11.0,11,461.48447
10.0,10,461.494825
10.0,10,461.506792
11.0,11,461.519466
10.0,10,461.529165
8.0,8,461.535715
9.0,9,461.543526
10.0,10,461.553676
9.0,9,461.56076
10.0,10,461.571521
9.0,9,461.581857
9.0,9,461.59099
8.0,8,461.599677
8.0,8,461.607899
8.0,8,461.615071
10.0,10,461.62688
8.0,8,461.634439
10.0,10,461.640795
9.0,9,461.650583
10.0,10,461.659252
10.0,10,461.671829
9.0,9,461.6869
10.0,10,461.696198
10.0,10,461.71155
10.0,10,461.719716
9.0,9,461.729612
9.0,9,461.743149
10.0,10,461.754
8.0,8,461.762429
9.0,9,461.771961
10.0,10,461.784611
9.0,9,461.79548
9.0,9,461.804127
8.0,8,461.815176
9.0,9,461.827576
10.0,10,461.83787
10.0,10,461.849697
11.0,11,461.858307
9.0,9,461.871234
10.0,10,461.881157
9.0,9,461.888784
10.0,10,461.902483
9.0,9,461.912404
8.0,8,461.920501
10.0,10,461.933404
9.0,9,461.943038
9.0,9,461.954011
9.0,9,461.962158
9.0,9,461.976315
10.0,10,461.985121
8.0,8,461.995508
9.0,9,462.004858
10.0,10,462.016248
9.0,9,462.027907
10.0,10,462.040199
9.0,9,462.049805
9.0,9,462.058559
9.0,9,462.070702
8.0,8,462.082536
10.0,10,462.099574
9.0,9,462.111331
10.0,10,462.124546
10.0,10,462.135899
9.0,9,462.147227
9.0,9,462.159885
9.0,9,462.171387
8.0,8,462.18072
9.0,9,462.190645
10.0,10,462.203944
10.0,10,462.213865
11.0,11,462.223137
9.0,9,462.230913
9.0,9,462.238585
9.0,9,462.250353
10.0,10,462.259122
10.0,10,462.314522
10.0,10,462.348425
9.0,9,462.365369
10.0,10,462.392779
8.0,8,462.403333
9.0,9,462.412097
9.0,9,462.421421
10.0,10,462.435828
9.0,9,462.445039
10.0,10,462.457301
9.0,9,462.464509
9.0,9,462.474931
10.0,10,462.487935
10.0,10,462.499209
10.0,10,462.512935
8.0,8,462.523734
10.0,10,462.532955
8.0,8,462.541729
9.0,9,462.549865
8.0,8,462.559004
9.0,9,462.57186
10.0,10,462.58043
10.0,10,462.593768
10.0,10,462.603906
8.0,8,462.613808
10.0,10,462.630261
9.0,9,462.643192
10.0,10,462.65555
9.0,9,462.669742
10.0,10,462.678342
10.0,10,462.692265
9.0,9,462.701226
9.0,9,462.71251
10.0,10,462.725275
10.0,10,462.737462
12.0,12,462.750744
9.0,9,462.761649
9.0,9,462.773165
9.0,9,462.783369
10.0,10,462.793763
9.0,9,462.807713
9.0,9,462.81507
10.0,10,462.827572
10.0,10,462.841075
9.0,9,462.851738
9.0,9,462.86242
11.0,11,462.876301
11.0,11,462.893602
10.0,10,462.904569
8.0,8,462.913195
9.0,9,462.925028
9.0,9,462.935254
9.0,9,462.942757
8.0,8,462.952756
12.0,12,462.965575
9.0,9,462.975221
9.0,9,462.989136
10.0,10,462.998451
11.0,11,463.009596
9.0,9,463.020052
9.0,9,463.029145
10.0,10,463.043598
10.0,10,463.053877
9.0,9,463.067508
9.0,9,463.07573
9.0,9,463.086486
10.0,10,463.099373
10.0,10,463.107555
9.0,9,463.117174
10.0,10,463.129959
10.0,10,463.137573
10.0,10,463.151768
10.0,10,463.160261
9.0,9,463.17401
9.0,9,463.184699
9.0,9,463.192939
11.0,11,463.207182
10.0,10,463.219238
10.0,10,463.235138
11.0,11,463.251889
9.0,9,463.263953
10.0,10,463.275905
8.0,8,463.290587
9.0,9,463.310489
11.0,11,463.32461
9.0,9,463.337845
10.0,10,463.34797
10.0,10,463.36166
9.0,9,463.373457
9.0,9,463.383377
9.0,9,463.392198
8.0,8,463.402559
9.0,9,463.416622
10.0,10,463.426832
10.0,10,463.439216
9.0,9,463.447325
10.0,10,463.456788
10.0,10,463.470606
9.0,9,463.48104
10.0,10,463.493277
8.0,8,463.500884
9.0,9,463.510499
8.0,8,463.519098
9.0,9,463.52958
10.0,10,463.542603
10.0,10,463.554789
9.0,9,463.564696
10.0,10,463.576005
10.0,10,463.585229
9.0,9,463.598373
9.0,9,463.608337
10.0,10,463.62014
10.0,10,463.631364
9.0,9,463.640509
9.0,9,463.650584
8.0,8,463.660924
9.0,9,463.672687
10.0,10,463.683362
10.0,10,463.698788
10.0,10,463.708443
9.0,9,463.717593
9.0,9,463.730224
10.0,10,463.741496
9.0,9,463.749627
9.0,9,463.761784
8.0,8,463.771891
9.0,9,463.781062
9.0,9,463.789842
8.0,8,463.797527
9.0,9,463.809996
10.0,10,463.821896
9.0,9,463.832261
9.0,9,463.839964
9.0,9,463.851829
10.0,10,463.861906
8.0,8,463.868017
10.0,10,463.881712
10.0,10,463.892537
10.0,10,463.906204
9.0,9,463.916469
11.0,11,463.929537
10.0,10,463.937754
10.0,10,463.950962
10.0,10,463.961597
8.0,8,463.971551
10.0,10,463.984586
9.0,9,463.991628
9.0,9,464.002391
9.0,9,464.013008
8.0,8,464.021995
10.0,10,464.034731
10.0,10,464.044884
10.0,10,464.05918
9.0,9,464.067832
10.0,10,464.082117
9.0,9,464.093099
10.0,10,464.101768
10.0,10,464.113253
10.0,10,464.124642
9.0,9,464.136349
10.0,10,464.145159
9.0,9,464.154743
9.0,9,464.16591
12.0,12,464.181608
10.0,10,464.231235
9.0,9,464.287017
9.0,9,464.299805
11.0,11,464.312354
10.0,10,464.335052
10.0,10,464.346374
10.0,10,464.36174
9.0,9,464.374557
10.0,10,464.389073
9.0,9,464.399235
10.0,10,464.411033
8.0,8,464.422029
8.0,8,464.429746
8.0,8,464.439655
8.0,8,464.448896
9.0,9,464.460348
8.0,8,464.469221
12.0,12,464.482994
10.0,10,464.493148
10.0,10,464.505884
10.0,10,464.514118
9.0,9,464.524809
9.0,9,464.538003
10.0,10,464.549171
10.0,10,464.562384
9.0,9,464.572053
9.0,9,464.582003
10.0,10,464.594712
10.0,10,464.602549
9.0,9,464.614101
9.0,9,464.625926
8.0,8,464.634169
9.0,9,464.644521
9.0,9,464.654806
10.0,10,464.669402
10.0,10,464.68144
9.0,9,464.690652
11.0,11,464.703935
10.0,10,464.716005
10.0,10,464.725431
9.0,9,464.734842
11.0,11,464.748763
8.0,8,464.75939
10.0,10,464.77254
10.0,10,464.780689
10.0,10,464.792381
10.0,10,464.802942
9.0,9,464.814315
10.0,10,464.826036
12.0,12,464.839223
9.0,9,464.847845
11.0,11,464.859373
10.0,10,464.868729
9.0,9,464.882452
10.0,10,464.892594
9.0,9,464.900297
10.0,10,464.913777
10.0,10,464.922799
9.0,9,464.935596
9.0,9,464.943815
9.0,9,464.954029
10.0,10,464.96627
10.0,10,464.976745
9.0,9,464.985382
10.0,10,464.997797
10.0,10,465.009696
10.0,10,465.022681
10.0,10,465.033418
10.0,10,465.045429
10.0,10,465.054589
9.0,9,465.066245
9.0,9,465.076586
10.0,10,465.087444
10.0,10,465.102231
8.0,8,465.112117
10.0,10,465.122269
10.0,10,465.135867
10.0,10,465.148531
10.0,10,465.160734
9.0,9,465.169894
10.0,10,465.183198
9.0,9,465.191858
10.0,10,465.200638
9.0,9,465.213523
9.0,9,465.223354
10.0,10,465.232606
9.0,9,465.245186
10.0,10,465.255997
10.0,10,465.270179
10.0,10,465.279225
9.0,9,465.289299
9.0,9,465.30297
10.0,10,465.312407
9.0,9,465.323027
9.0,9,465.334498
10.0,10,465.34475
10.0,10,465.356318
9.0,9,465.365988
11.0,11,465.378449
8.0,8,465.389739
9.0,9,465.398251
10.0,10,465.409335
10.0,10,465.423139
8.0,8,465.432817
10.0,10,465.441008
9.0,9,465.455793
11.0,11,465.464943
10.0,10,465.477674
10.0,10,465.488342
9.0,9,465.500185
10.0,10,465.509741
10.0,10,465.523689
9.0,9,465.530614
9.0,9,465.540131
9.0,9,465.549243
11.0,11,465.562633
9.0,9,465.572344
10.0,10,465.587415
9.0,9,465.596639
9.0,9,465.605294
9.0,9,465.618555
9.0,9,465.627833
9.0,9,465.636275
8.0,8,465.645504
10.0,10,465.658331
8.0,8,465.665415
10.0,10,465.676208
12.0,12,465.688953
9.0,9,465.698245
9.0,9,465.710807
9.0,9,465.719285
9.0,9,465.730441
10.0,10,465.742929
9.0,9,465.751448
8.0,8,465.758572
9.0,9,465.767986
9.0,9,465.774779
10.0,10,465.787068
9.0,9,465.794661
10.0,10,465.803987
10.0,10,465.813249
12.0,12,465.823511
9.0,9,465.833245
10.0,10,465.844116
10.0,10,465.853882
11.0,11,465.863079
10.0,10,465.873831
10.0,10,465.882244
10.0,10,465.892546
10.0,10,465.900118
9.0,9,465.907386
9.0,9,465.91705
10.0,10,465.926335
10.0,10,465.936315
9.0,9,465.943878
9.0,9,465.95317
9.0,9,465.959282
9.0,9,465.96862
10.0,10,465.975242
10.0,10,465.988124
9.0,9,465.996774
9.0,9,466.005669
10.0,10,466.017926
9.0,9,466.025621
9.0,9,466.032773
9.0,9,466.04078
9.0,9,466.051886
9.0,9,466.060122
12.0,12,466.073436
10.0,10,466.081031
9.0,9,466.092619
9.0,9,466.100031
9.0,9,466.108228
10.0,10,466.119123
8.0,8,466.127286
11.0,11,466.1351
10.0,10,466.145255
12.0,12,466.155241
9.0,9,466.165234
10.0,10,466.174341
9.0,9,466.182984
9.0,9,466.19066
9.0,9,466.197749
8.0,8,466.205374
10.0,10,466.216342
10.0,10,466.223002
11.0,11,466.232809
11.0,11,466.243356
9.0,9,466.250939
10.0,10,466.262867
9.0,9,466.269158
8.0,8,466.277931
10.0,10,466.286577
9.0,9,466.29484
9.0,9,466.303209
9.0,9,466.311764
10.0,10,466.321956
8.0,8,466.328794
10.0,10,466.334941
9.0,9,466.344097
10.0,10,466.352822
9.0,9,466.359556
10.0,10,466.37161
9.0,9,466.379322
10.0,10,466.388673
9.0,9,466.39881
9.0,9,466.406656
9.0,9,466.414293
8.0,8,466.422516
9.0,9,466.429758
8.0,8,466.437153
9.0,9,466.445852
9.0,9,466.45682
9.0,9,466.471156
9.0,9,466.483818
10.0,10,466.499243
9.0,9,466.510957
8.0,8,466.520778
10.0,10,466.535359
10.0,10,466.544129
10.0,10,466.56037
10.0,10,466.572035
9.0,9,466.584087
10.0,10,466.598372
9.0,9,466.608822
10.0,10,466.622042
9.0,9,466.634983
8.0,8,466.645575
10.0,10,466.656327
11.0,11,466.670879
10.0,10,466.686688
11.0,11,466.698054
9.0,9,466.712712
11.0,11,466.72423
9.0,9,466.737768
10.0,10,466.749098
10.0,10,466.765841
10.0,10,466.775351
11.0,11,466.790592
10.0,10,466.803596
9.0,9,466.81844
12.0,12,466.831848
8.0,8,466.840381
9.0,9,466.852268
10.0,10,466.86446
9.0,9,466.876386
9.0,9,466.885228
10.0,10,466.895016
10.0,10,466.905322
10.0,10,466.917072
10.0,10,466.930823
9.0,9,466.942744
9.0,9,466.953276
10.0,10,466.968175
9.0,9,466.978379
9.0,9,466.986988
9.0,9,467.001549
10.0,10,467.011713
8.0,8,467.021529
9.0,9,467.032699
8.0,8,467.044842
12.0,12,467.064063
13.0,13,467.087484
8.0,8,467.096881
8.0,8,467.105691
9.0,9,467.118281
9.0,9,467.128891
10.0,10,467.142089
10.0,10,467.154575
9.0,9,467.165118
9.0,9,467.179083
10.0,10,467.191607
8.0,8,467.202862
11.0,11,467.215279
11.0,11,467.23029
9.0,9,467.240467
9.0,9,467.252838
9.0,9,467.26412
9.0,9,467.276966
9.0,9,467.288247
10.0,10,467.29887
9.0,9,467.312308
9.0,9,467.323907
10.0,10,467.334174
10.0,10,467.347587
10.0,10,467.35797
10.0,10,467.372257
10.0,10,467.383134
8.0,8,467.392961
11.0,11,467.405762
10.0,10,467.420656
10.0,10,467.432908
10.0,10,467.445104
9.0,9,467.456389
10.0,10,467.466503
10.0,10,467.480367
9.0,9,467.489552
8.0,8,467.50029
9.0,9,467.511585
10.0,10,467.529052
9.0,9,467.537294
9.0,9,467.548808
8.0,8,467.560356
11.0,11,467.57395
10.0,10,467.588371
10.0,10,467.599156
9.0,9,467.609426
10.0,10,467.626705
9.0,9,467.638036
9.0,9,467.646528
10.0,10,467.662128
10.0,10,467.673439
10.0,10,467.689255
9.0,9,467.699972
9.0,9,467.782477
8.0,8,467.813639
11.0,11,467.828487
11.0,11,467.85822
10.0,10,467.869037
9.0,9,467.882793
9.0,9,467.893675
10.0,10,467.903378
10.0,10,467.917584
9.0,9,467.930744
9.0,9,467.939994
8.0,8,467.950343
8.0,8,467.959686
10.0,10,467.972926
9.0,9,467.984288
9.0,9,467.997516
9.0,9,468.009618
9.0,9,468.020892
10.0,10,468.029116
10.0,10,468.042094
10.0,10,468.052494
10.0,10,468.064687
9.0,9,468.077544
10.0,10,468.090429
9.0,9,468.099561
8.0,8,468.110252
10.0,10,468.119994
8.0,8,468.130207
8.0,8,468.137336
10.0,10,468.150203
9.0,9,468.160584
9.0,9,468.170827
9.0,9,468.183661
9.0,9,468.193
8.0,8,468.203114
9.0,9,468.22777
10.0,10,468.273901
10.0,10,468.305553
10.0,10,468.324817
10.0,10,468.333718
10.0,10,468.35801
10.0,10,468.367897
8.0,8,468.377175
9.0,9,468.386429
10.0,10,468.399344
9.0,9,468.410174
9.0,9,468.420922
8.0,8,468.428188
10.0,10,468.440287
10.0,10,468.449838
9.0,9,468.463214
10.0,10,468.472616
9.0,9,468.482342
9.0,9,468.494159
10.0,10,468.504408
10.0,10,468.517725
10.0,10,468.527552
9.0,9,468.537308
11.0,11,468.549328
10.0,10,468.560809
9.0,9,468.571205
9.0,9,468.579955
10.0,10,468.594855
10.0,10,468.604168
9.0,9,468.614669
9.0,9,468.626373
10.0,10,468.63756
10.0,10,468.650568
10.0,10,468.660825
10.0,10,468.674131
10.0,10,468.682772
10.0,10,468.695629
9.0,9,468.705544
9.0,9,468.714245
9.0,9,468.7246
10.0,10,468.738266
11.0,11,468.750568
9.0,9,468.760264
9.0,9,468.768434
9.0,9,468.779125
9.0,9,468.790764
10.0,10,468.800754
10.0,10,468.814086
10.0,10,468.824956
8.0,8,468.833875
8.0,8,468.843904
11.0,11,468.858345
8.0,8,468.868623
9.0,9,468.878415
10.0,10,468.889398
10.0,10,468.899775
10.0,10,468.912408
10.0,10,468.922091
9.0,9,468.93185
10.0,10,468.943751
10.0,10,468.953907
8.0,8,468.962677
9.0,9,468.974051
9.0,9,468.984197
10.0,10,468.994227
11.0,11,469.008112
9.0,9,469.015033
10.0,10,469.031604
9.0,9,469.039168
10.0,10,469.052672
9.0,9,469.062833
9.0,9,469.073792
8.0,8,469.08191
10.0,10,469.095847
8.0,8,469.105801
10.0,10,469.118693
10.0,10,469.131889
10.0,10,469.142925
9.0,9,469.153428
9.0,9,469.165441
8.0,8,469.174598
12.0,12,469.189669
10.0,10,469.2008
9.0,9,469.209415
9.0,9,469.220297
10.0,10,469.232569
9.0,9,469.240821
10.0,10,469.253578
11.0,11,469.267071
10.0,10,469.276318
10.0,10,469.288459
9.0,9,469.297722
10.0,10,469.305842
9.0,9,469.320637
9.0,9,469.330469
9.0,9,469.340343
12.0,12,469.358184
10.0,10,469.371865
9.0,9,469.382075
9.0,9,469.391871
8.0,8,469.402261
10.0,10,469.414983
8.0,8,469.423316
9.0,9,469.434425
10.0,10,469.44467
9.0,9,469.457522
9.0,9,469.466758
9.0,9,469.475976
9.0,9,469.484491
9.0,9,469.495409
11.0,11,469.506213
8.0,8,469.514393
10.0,10,469.529235
8.0,8,469.536902
10.0,10,469.547243
8.0,8,469.555313
8.0,8,469.565797
9.0,9,469.578075
11.0,11,469.588306
9.0,9,469.59995
8.0,8,469.608619
9.0,9,469.615859
9.0,9,469.623708
10.0,10,469.63422
10.0,10,469.641408
12.0,12,469.65334
9.0,9,469.662057
9.0,9,469.670787
13.0,13,469.682446
11.0,11,469.69316
9.0,9,469.700494
10.0,10,469.707772
9.0,9,469.718645
12.0,12,469.730261
8.0,8,469.737546
9.0,9,469.744159
10.0,10,469.751844
10.0,10,469.760647
9.0,9,469.767747
10.0,10,469.778096
9.0,9,469.78648
10.0,10,469.795806
10.0,10,469.805532
10.0,10,469.812664
10.0,10,469.823851
9.0,9,469.831159
9.0,9,469.839259
10.0,10,469.851011
9.0,9,469.857673
10.0,10,469.868372
10.0,10,469.876009
10.0,10,469.886654
10.0,10,469.895248
8.0,8,469.900639
11.0,11,469.910988
8.0,8,469.918572
9.0,9,469.926791
9.0,9,469.934928
10.0,10,469.943444
9.0,9,469.951609
11.0,11,469.962948
10.0,10,469.971455
8.0,8,469.977607
10.0,10,469.989837
8.0,8,469.997676
10.0,10,470.005804
9.0,9,470.014963
10.0,10,470.022659
8.0,8,470.029119
9.0,9,470.038054
10.0,10,470.04839
8.0,8,470.057828
10.0,10,470.068556
9.0,9,470.079196
11.0,11,470.086791
10.0,10,470.102234
9.0,9,470.113124
10.0,10,470.128986
9.0,9,470.137789
9.0,9,470.148076
9.0,9,470.158897
8.0,8,470.1687
9.0,9,470.183878
9.0,9,470.193914
8.0,8,470.203047
10.0,10,470.213678
9.0,9,470.223002
9.0,9,470.233106
8.0,8,470.243436
10.0,10,470.252174
10.0,10,470.263294
8.0,8,470.274103
10.0,10,470.282773
10.0,10,470.295029
11.0,11,470.309133
10.0,10,470.319114
10.0,10,470.330975
10.0,10,470.33785
10.0,10,470.350353
9.0,9,470.362919
9.0,9,470.372141
10.0,10,470.385536
10.0,10,470.396488
8.0,8,470.405063
10.0,10,470.428186
10.0,10,470.441064
9.0,9,470.454824
8.0,8,470.464096
9.0,9,470.477948
11.0,11,470.488324
9.0,9,470.500963
9.0,9,470.511471
10.0,10,470.522477
8.0,8,470.532671
9.0,9,470.547596
8.0,8,470.559592
10.0,10,470.5749
