#{"t_start": 1760168200.6809075, "env_id": "None"}
r,l,t
10.0,10,278.861511
11.0,11,278.87057
8.0,8,278.8752
9.0,9,278.882805
8.0,8,278.889044
10.0,10,278.898055
9.0,9,278.904223
10.0,10,278.910478
9.0,9,278.919314
9.0,9,278.92557
9.0,9,278.932806
9.0,9,278.938966
10.0,10,278.949068
9.0,9,278.955678
9.0,9,278.963334
10.0,10,278.972914
9.0,9,278.980053
10.0,10,278.988797
10.0,10,278.994335
11.0,11,279.003037
10.0,10,279.011261
9.0,9,279.020681
9.0,9,279.026812
9.0,9,279.032974
9.0,9,279.040884
10.0,10,279.048598
10.0,10,279.055975
11.0,11,279.065594
9.0,9,279.07122
9.0,9,279.080921
8.0,8,279.087148
8.0,8,279.093212
9.0,9,279.09977
9.0,9,279.106663
8.0,8,279.112707
10.0,10,279.120971
9.0,9,279.128024
10.0,10,279.134614
9.0,9,279.142825
12.0,11,279.150069
10.0,10,279.158839
10.0,10,279.165527
12.0,12,279.174765
10.0,10,279.184318
10.0,10,279.190701
11.0,11,279.200986
10.0,10,279.210232
9.0,9,279.217506
9.0,9,279.223452
10.0,10,279.232734
9.0,9,279.239735
8.0,8,279.247448
9.0,9,279.255
9.0,9,279.261707
10.0,10,279.270825
10.0,10,279.277982
9.0,9,279.287609
9.0,9,279.294723
9.0,9,279.302449
9.0,9,279.311323
11.0,11,279.322316
9.0,9,279.32887
10.0,10,279.337459
9.0,9,279.34521
10.0,10,279.355085
9.0,9,279.361197
8.0,8,279.368435
9.0,9,279.374135
9.0,9,279.383523
10.0,10,279.391895
13.0,12,279.400642
9.0,9,279.408548
12.0,12,279.418124
9.0,9,279.425888
10.0,10,279.435512
8.0,8,279.444014
9.0,9,279.452011
9.0,9,279.459296
10.0,10,279.468575
9.0,9,279.477303
10.0,10,279.488421
8.0,8,279.494982
10.0,10,279.502546
9.0,9,279.509655
11.0,10,279.519793
12.0,12,279.530221
9.0,9,279.537525
11.0,11,279.546823
9.0,9,279.554565
8.0,8,279.56161
10.0,9,279.568747
10.0,10,279.578334
9.0,9,279.584518
9.0,9,279.592087
10.0,10,279.600943
11.0,11,279.611113
9.0,9,279.617996
10.0,10,279.6257
11.0,11,279.634923
10.0,10,279.644179
10.0,10,279.650987
10.0,10,279.661115
8.0,8,279.667259
10.0,10,279.674982
10.0,10,279.684472
9.0,9,279.692123
9.0,9,279.697749
10.0,10,279.705891
8.0,8,279.713522
9.0,9,279.719774
10.0,10,279.726607
10.0,10,279.734278
10.0,10,279.741501
9.0,9,279.75036
8.0,8,279.756638
10.0,10,279.762504
8.0,8,279.768234
9.0,9,279.774412
9.0,9,279.783586
10.0,10,279.789734
9.0,9,279.796967
8.0,8,279.8042
10.0,10,279.815207
9.0,9,279.821895
10.0,10,279.830228
11.0,11,279.835791
11.0,11,279.842934
8.0,8,279.848515
9.0,9,279.854699
15.0,15,279.866588
10.0,10,279.875831
10.0,10,279.884614
10.0,10,279.892203
10.0,10,279.897816
10.0,10,279.905555
10.0,10,279.912446
12.0,11,279.920439
8.0,8,279.927744
10.0,10,279.934273
9.0,9,279.944599
10.0,10,279.950374
8.0,8,279.957684
10.0,10,279.966914
11.0,11,279.974164
10.0,10,279.98342
10.0,10,279.990058
9.0,9,279.998117
10.0,10,280.005211
10.0,10,280.013892
9.0,9,280.021186
9.0,9,280.027363
9.0,9,280.036222
10.0,10,280.044499
10.0,10,280.05068
8.0,8,280.055823
8.0,8,280.0635
8.0,8,280.069237
10.0,10,280.077576
10.0,10,280.083967
9.0,9,280.092194
10.0,10,280.099982
10.0,10,280.108241
11.0,11,280.114476
9.0,9,280.123276
9.0,9,280.12953
10.0,10,280.136231
9.0,9,280.146994
9.0,9,280.154071
9.0,9,280.160627
9.0,9,280.166232
10.0,10,280.17394
9.0,9,280.181422
11.0,11,280.19161
10.0,10,280.197699
8.0,8,280.204471
10.0,10,280.213185
9.0,9,280.219734
10.0,10,280.227318
10.0,10,280.236573
9.0,9,280.24299
10.0,10,280.25013
9.0,9,280.257411
9.0,9,280.265162
8.0,8,280.271347
10.0,10,280.280531
10.0,10,280.287636
9.0,9,280.295868
10.0,10,280.302042
9.0,9,280.309775
9.0,9,280.318465
10.0,10,280.324176
10.0,10,280.333823
10.0,10,280.340386
10.0,10,280.348473
10.0,10,280.354584
10.0,10,280.364241
10.0,10,280.370802
10.0,10,280.379574
10.0,10,280.386142
10.0,10,280.395209
10.0,10,280.400822
10.0,10,280.410737
8.0,8,280.416317
10.0,10,280.421999
10.0,10,280.430804
10.0,10,280.439143
9.0,9,280.446072
9.0,9,280.453766
9.0,9,280.461051
9.0,9,280.467211
10.0,10,280.475642
10.0,10,280.483374
9.0,9,280.489409
9.0,9,280.496912
10.0,10,280.503468
10.0,10,280.512053
10.0,10,280.518202
9.0,9,280.523953
10.0,10,280.533221
10.0,10,280.539974
9.0,9,280.548568
9.0,9,280.555118
9.0,9,280.56074
9.0,9,280.569075
10.0,10,280.577878
10.0,10,280.584423
10.0,10,280.593125
10.0,10,280.599866
8.0,8,280.605195
9.0,9,280.614266
12.0,12,280.623981
8.0,8,280.630538
9.0,9,280.635324
10.0,10,280.642597
8.0,8,280.649267
9.0,9,280.658026
9.0,9,280.666409
8.0,8,280.672685
11.0,11,280.682892
10.0,10,280.690614
10.0,10,280.699838
10.0,10,280.709042
10.0,10,280.72063
8.0,8,280.728196
10.0,10,280.735948
11.0,11,280.746162
10.0,10,280.751798
9.0,9,280.760734
11.0,11,280.768447
10.0,10,280.776311
9.0,9,280.782077
9.0,9,280.789349
10.0,10,280.797074
9.0,9,280.804192
9.0,9,280.81005
10.0,10,280.82043
8.0,8,280.828175
10.0,10,280.835457
10.0,10,280.843335
10.0,10,280.850607
10.0,10,280.858314
13.0,13,280.868667
10.0,10,280.877452
9.0,9,280.884747
9.0,9,280.889386
8.0,8,280.896805
10.0,10,280.906124
9.0,9,280.912171
10.0,10,280.920879
10.0,10,280.92924
8.0,8,280.936575
10.0,9,280.942658
10.0,10,280.950889
10.0,10,280.958249
10.0,10,280.965466
9.0,9,280.972546
9.0,9,280.978449
8.0,8,280.984622
10.0,10,280.992343
8.0,8,281.000077
9.0,9,281.006785
10.0,10,281.013865
8.0,8,281.020476
9.0,9,281.028082
9.0,9,281.03479
8.0,8,281.040943
10.0,10,281.047501
8.0,8,281.053106
10.0,10,281.062689
10.0,10,281.068729
9.0,9,281.07733
11.0,11,281.084465
8.0,8,281.092185
9.0,9,281.100947
10.0,10,281.108496
8.0,8,281.11454
9.0,9,281.120186
10.0,10,281.128958
10.0,10,281.136288
9.0,9,281.145427
8.0,8,281.150554
8.0,8,281.156715
9.0,9,281.162405
10.0,10,281.1687
9.0,9,281.176615
11.0,11,281.183302
10.0,10,281.192554
11.0,11,281.201029
9.0,9,281.207075
10.0,10,281.213201
9.0,9,281.220752
10.0,10,281.229333
10.0,10,281.237487
10.0,10,281.244706
9.0,9,281.250889
10.0,10,281.259683
10.0,10,281.267007
8.0,8,281.272618
10.0,10,281.281867
11.0,11,281.290742
8.0,8,281.296917
8.0,8,281.302217
10.0,10,281.308382
9.0,9,281.316089
11.0,11,281.324871
8.0,8,281.331636
8.0,8,281.336249
10.0,10,281.344923
9.0,9,281.352161
8.0,8,281.358293
9.0,9,281.364361
9.0,9,281.371051
10.0,10,281.378768
8.0,8,281.387598
9.0,9,281.393692
8.0,8,281.401911
9.0,9,281.408097
9.0,9,281.417349
10.0,10,281.423923
11.0,11,281.432633
9.0,9,281.437227
10.0,10,281.446004
9.0,9,281.452165
9.0,9,281.459076
9.0,9,281.463783
10.0,10,281.473042
10.0,10,281.478612
10.0,10,281.487385
9.0,9,281.493078
10.0,10,281.500444
9.0,9,281.507143
12.0,12,281.51573
10.0,10,281.523962
9.0,9,281.532304
8.0,8,281.539389
10.0,10,281.546608
10.0,10,281.555432
10.0,10,281.563023
11.0,11,281.572134
10.0,10,281.580244
8.0,8,281.586581
9.0,9,281.594136
10.0,10,281.600681
11.0,11,281.609943
10.0,10,281.614583
10.0,10,281.623376
11.0,11,281.633316
9.0,9,281.63948
10.0,10,281.645636
10.0,10,281.654472
10.0,10,281.661338
9.0,9,281.670959
10.0,10,281.677466
8.0,8,281.683547
10.0,10,281.694308
10.0,10,281.702468
9.0,9,281.709022
12.0,12,281.71861
10.0,10,281.728193
13.0,12,281.738306
9.0,9,281.744495
10.0,10,281.753052
9.0,9,281.760474
10.0,10,281.768172
9.0,9,281.777007
10.0,10,281.783159
9.0,9,281.790736
9.0,9,281.799755
9.0,9,281.806426
9.0,9,281.812965
10.0,10,281.823076
9.0,9,281.830433
9.0,9,281.837541
9.0,9,281.844588
9.0,9,281.852976
9.0,9,281.860837
10.0,10,281.868088
9.0,9,281.878726
10.0,10,281.886446
9.0,9,281.893765
9.0,9,281.903151
10.0,10,281.910991
8.0,8,281.917675
9.0,9,281.925503
9.0,9,281.935479
10.0,10,281.943594
10.0,10,281.952869
10.0,10,281.960616
9.0,9,281.968341
8.0,8,281.975638
9.0,9,281.983591
10.0,10,281.992391
8.0,8,281.998966
9.0,9,282.0057
9.0,9,282.012899
10.0,10,282.020169
11.0,10,282.029701
9.0,9,282.036481
10.0,10,282.044164
9.0,9,282.052952
9.0,9,282.059177
9.0,9,282.063816
9.0,9,282.07153
9.0,9,282.079227
9.0,9,282.0854
9.0,9,282.091491
9.0,9,282.097925
9.0,9,282.105983
10.0,10,282.112653
9.0,9,282.118833
10.0,10,282.127632
9.0,9,282.134769
9.0,9,282.142495
10.0,10,282.151248
8.0,8,282.157546
10.0,10,282.1645
10.0,10,282.172197
10.0,10,282.179451
9.0,9,282.18871
9.0,9,282.196569
10.0,10,282.203651
8.0,8,282.209276
10.0,10,282.217344
10.0,10,282.223965
10.0,10,282.23266
8.0,8,282.238378
10.0,10,282.246083
10.0,10,282.254705
10.0,10,282.260264
9.0,9,282.268549
10.0,10,282.274722
9.0,9,282.282444
9.0,9,282.290222
9.0,9,282.296272
9.0,9,282.302882
9.0,9,282.308931
8.0,8,282.314483
10.0,10,282.323303
10.0,10,282.329851
9.0,9,282.337919
9.0,9,282.345584
11.0,11,282.354417
9.0,9,282.36063
9.0,9,282.366705
10.0,10,282.374445
9.0,9,282.381736
10.0,10,282.388069
9.0,9,282.396715
11.0,11,282.402895
9.0,9,282.41046
10.0,10,282.418163
10.0,10,282.427052
9.0,9,282.434249
13.0,12,282.441466
9.0,9,282.447662
8.0,8,282.455483
9.0,9,282.461218
10.0,10,282.470458
9.0,9,282.476259
9.0,9,282.482395
8.0,8,282.489653
10.0,10,282.498225
9.0,9,282.505412
9.0,9,282.511456
8.0,8,282.517498
11.0,11,282.526215
10.0,10,282.534484
12.0,11,282.540665
10.0,10,282.552588
10.0,10,282.558496
13.0,12,282.568535
9.0,9,282.57776
10.0,10,282.58467
10.0,10,282.592512
9.0,9,282.599753
10.0,10,282.607484
9.0,9,282.615927
9.0,9,282.6222
9.0,9,282.628244
9.0,9,282.635367
10.0,10,282.644881
8.0,8,282.651107
10.0,10,282.65925
8.0,8,282.666507
10.0,10,282.675204
11.0,11,282.68608
10.0,10,282.691734
10.0,10,282.700527
10.0,10,282.707777
10.0,10,282.715075
9.0,9,282.722056
10.0,10,282.728097
9.0,9,282.735775
10.0,10,282.742294
12.0,12,282.751009
10.0,10,282.758567
8.0,8,282.764758
9.0,9,282.771955
10.0,10,282.777868
8.0,8,282.784628
8.0,8,282.78975
9.0,9,282.79743
10.0,10,282.806242
11.0,11,282.817147
11.0,11,282.826318
9.0,9,282.832869
10.0,10,282.839551
10.0,10,282.848976
11.0,10,282.854573
9.0,9,282.86231
9.0,9,282.869599
10.0,10,282.877346
9.0,9,282.886088
11.0,11,282.893137
12.0,12,282.900729
9.0,9,282.910002
10.0,10,282.917315
8.0,8,282.92289
8.0,8,282.929447
10.0,10,282.93804
10.0,10,282.946171
9.0,9,282.95274
10.0,10,282.96052
10.0,10,282.96823
9.0,9,282.977058
11.0,10,282.983351
12.0,11,282.99158
10.0,10,282.998136
8.0,8,283.004699
10.0,10,283.013785
9.0,9,283.019913
9.0,9,283.025071
10.0,10,283.034338
10.0,10,283.042099
9.0,9,283.050982
10.0,10,283.058131
9.0,9,283.064283
10.0,10,283.074638
10.0,10,283.081408
10.0,10,283.090053
10.0,10,283.097107
10.0,10,283.105237
12.0,11,283.114023
9.0,9,283.120359
10.0,10,283.128079
10.0,10,283.135555
13.0,13,283.145889
9.0,9,283.152003
10.0,10,283.160644
9.0,9,283.166698
9.0,9,283.173252
10.0,10,283.181791
8.0,8,283.188095
9.0,9,283.194263
10.0,10,283.201993
10.0,10,283.209265
9.0,9,283.215497
10.0,10,283.224275
8.0,8,283.23044
9.0,9,283.236612
9.0,9,283.243881
10.0,10,283.251432
11.0,11,283.260049
9.0,9,283.266233
9.0,9,283.271981
10.0,10,283.281295
9.0,9,283.287951
10.0,10,283.294107
9.0,9,283.303375
8.0,8,283.309067
8.0,8,283.316415
9.0,9,283.322564
10.0,10,283.328801
9.0,9,283.337602
10.0,10,283.344477
11.0,10,283.353539
11.0,11,283.359716
10.0,10,283.368993
9.0,9,283.374563
10.0,10,283.383123
9.0,9,283.390842
8.0,8,283.39547
10.0,10,283.402723
10.0,10,283.412079
9.0,9,283.418164
9.0,9,283.424331
10.0,10,283.433587
9.0,9,283.440633
9.0,9,283.445884
8.0,8,283.452404
10.0,10,283.461043
10.0,10,283.468107
10.0,10,283.476281
10.0,10,283.482625
10.0,10,283.489768
10.0,10,283.498562
8.0,8,283.504719
9.0,9,283.515044
8.0,8,283.520649
10.0,10,283.526361
10.0,10,283.535608
10.0,10,283.541968
10.0,10,283.552182
10.0,10,283.558331
9.0,9,283.564885
10.0,10,283.573459
9.0,9,283.579758
10.0,10,283.590099
12.0,11,283.596129
9.0,9,283.604928
8.0,8,283.611216
10.0,10,283.618289
12.0,11,283.627583
9.0,9,283.634865
11.0,11,283.642636
10.0,10,283.650103
10.0,10,283.657784
10.0,10,283.663954
10.0,10,283.673889
10.0,10,283.680481
10.0,10,283.687589
9.0,9,283.693656
8.0,8,283.699204
9.0,9,283.706287
9.0,9,283.714877
9.0,9,283.721933
11.0,11,283.729718
9.0,9,283.736164
10.0,10,283.7442
8.0,8,283.750754
11.0,11,283.759323
8.0,8,283.765591
10.0,10,283.774946
10.0,10,283.780992
9.0,9,283.787546
9.0,9,283.794667
10.0,10,283.80084
9.0,9,283.809111
9.0,9,283.818392
9.0,9,283.826091
12.0,11,283.833823
8.0,8,283.840546
10.0,10,283.846086
10.0,10,283.854954
9.0,9,283.862659
8.0,8,283.868764
11.0,11,283.87756
10.0,10,283.883102
11.0,11,283.892389
10.0,10,283.899629
10.0,10,283.908465
9.0,9,283.914152
9.0,9,283.921865
9.0,9,283.929552
10.0,10,283.937738
10.0,10,283.94686
11.0,11,283.953034
10.0,10,283.961802
9.0,9,283.967971
9.0,9,283.974257
10.0,10,283.981977
10.0,10,283.989155
10.0,10,283.997966
10.0,10,284.004779
10.0,10,284.012907
11.0,11,284.022187
9.0,9,284.027896
10.0,10,284.035622
9.0,9,284.04516
8.0,8,284.051326
11.0,11,284.060067
9.0,9,284.067925
9.0,9,284.076216
10.0,10,284.083266
10.0,10,284.0905
9.0,9,284.096678
10.0,10,284.105461
10.0,10,284.111299
10.0,10,284.120131
10.0,10,284.126281
9.0,9,284.133996
10.0,10,284.142759
8.0,8,284.148922
8.0,8,284.156615
10.0,10,284.164188
10.0,10,284.172841
10.0,10,284.17788
8.0,8,284.185247
9.0,9,284.19445
10.0,10,284.202672
10.0,10,284.211853
10.0,10,284.217572
8.0,8,284.223754
10.0,10,284.232219
9.0,9,284.238426
9.0,9,284.244473
9.0,9,284.250057
10.0,10,284.257782
10.0,10,284.26352
10.0,10,284.27283
9.0,9,284.27993
9.0,9,284.286117
10.0,10,284.293772
8.0,8,284.300023
9.0,9,284.306723
10.0,10,284.313956
10.0,10,284.320114
9.0,9,284.325835
10.0,10,284.335215
8.0,8,284.340984
11.0,11,284.347678
9.0,9,284.355507
10.0,10,284.36139
10.0,10,284.36919
10.0,10,284.376448
10.0,10,284.385228
8.0,8,284.392447
10.0,9,284.39928
9.0,9,284.40451
10.0,10,284.413794
10.0,10,284.420547
10.0,10,284.426714
10.0,10,284.433501
10.0,10,284.442057
9.0,9,284.448616
9.0,9,284.455768
10.0,10,284.463499
10.0,10,284.470659
8.0,8,284.476707
9.0,9,284.483886
11.0,11,284.491626
10.0,10,284.500507
11.0,10,284.506666
9.0,9,284.514971
9.0,9,284.522669
8.0,8,284.529415
9.0,9,284.53623
10.0,10,284.545075
8.0,8,284.552796
9.0,9,284.558975
10.0,10,284.56633
9.0,9,284.575153
12.0,12,284.585568
9.0,9,284.591743
10.0,10,284.59807
11.0,11,284.608966
10.0,10,284.617537
9.0,9,284.624824
9.0,9,284.631639
8.0,8,284.636695
10.0,10,284.64552
9.0,9,284.651682
9.0,9,284.657396
9.0,9,284.665236
10.0,10,284.673946
10.0,10,284.681525
9.0,9,284.690195
9.0,9,284.696774
9.0,9,284.702949
10.0,10,284.71156
8.0,8,284.718107
9.0,9,284.724518
12.0,12,284.731616
10.0,10,284.738401
10.0,10,284.747631
9.0,9,284.754857
8.0,8,284.76057
11.0,10,284.770945
10.0,10,284.777102
9.0,9,284.783894
10.0,10,284.793136
9.0,9,284.79944
10.0,10,284.807174
9.0,9,284.814421
9.0,9,284.820598
10.0,10,284.830504
10.0,10,284.837673
10.0,10,284.846483
9.0,9,284.852662
10.0,10,284.860993
10.0,10,284.870648
11.0,10,284.87675
10.0,10,284.883858
10.0,10,284.892197
10.0,10,284.900651
10.0,10,284.908212
9.0,9,284.916901
9.0,9,284.923067
10.0,10,284.92888
9.0,9,284.936886
9.0,9,284.942955
10.0,10,284.949131
10.0,10,284.960152
10.0,10,284.967073
9.0,9,284.975695
9.0,9,284.9834
10.0,10,284.989121
11.0,10,284.998173
9.0,9,285.004842
9.0,9,285.011017
9.0,9,285.018235
10.0,10,285.025947
9.0,9,285.032419
9.0,9,285.040092
10.0,10,285.046877
11.0,11,285.054024
11.0,10,285.061323
9.0,9,285.068999
11.0,11,285.076057
9.0,9,285.083611
9.0,9,285.09066
10.0,10,285.097771
10.0,10,285.106349
9.0,9,285.111886
9.0,9,285.118062
10.0,10,285.127554
9.0,9,285.133131
10.0,10,285.141397
9.0,9,285.147958
10.0,10,285.154513
10.0,10,285.162286
8.0,8,285.16792
8.0,8,285.175216
10.0,10,285.181395
9.0,9,285.189995
10.0,10,285.195758
10.0,10,285.205429
10.0,10,285.21144
10.0,10,285.219748
8.0,8,285.225467
9.0,9,285.231106
10.0,10,285.237878
11.0,11,285.247118
10.0,10,285.255962
10.0,10,285.262819
10.0,10,285.270508
10.0,10,285.278226
11.0,11,285.287087
11.0,11,285.295046
10.0,10,285.302312
10.0,10,285.310038
9.0,9,285.317283
10.0,10,285.324084
10.0,10,285.333832
9.0,8,285.338432
11.0,11,285.348294
9.0,9,285.353394
12.0,12,285.362686
10.0,10,285.368506
9.0,9,285.377758
8.0,8,285.383911
9.0,9,285.391457
10.0,10,285.398065
10.0,10,285.405338
9.0,9,285.412582
9.0,9,285.418774
10.0,10,285.427743
8.0,8,285.433794
10.0,10,285.441074
10.0,10,285.449397
9.0,9,285.455724
8.0,8,285.461263
8.0,8,285.466998
12.0,12,285.476814
10.0,10,285.48548
9.0,9,285.491844
9.0,9,285.497893
11.0,10,285.506555
10.0,10,285.51411
9.0,9,285.520152
13.0,12,285.529312
9.0,9,285.538116
10.0,10,285.544274
8.0,8,285.55157
9.0,9,285.556815
10.0,10,285.566168
9.0,9,285.572339
10.0,10,285.580054
9.0,9,285.586241
10.0,10,285.594002
8.0,8,285.600639
11.0,11,285.608694
8.0,8,285.615372
10.0,10,285.622964
10.0,10,285.630525
9.0,9,285.636121
8.0,8,285.642306
9.0,9,285.652652
10.0,10,285.658901
11.0,11,285.669267
8.0,8,285.674825
10.0,10,285.680885
9.0,9,285.690031
9.0,9,285.696123
9.0,9,285.702172
8.0,8,285.708734
9.0,9,285.715934
10.0,10,285.724823
10.0,10,285.731001
9.0,9,285.73959
10.0,10,285.745742
9.0,9,285.753559
10.0,10,285.762816
9.0,9,285.770061
9.0,9,285.775784
11.0,11,285.783498
8.0,8,285.790449
9.0,9,285.796487
9.0,9,285.805306
11.0,11,285.811499
8.0,8,285.818767
10.0,10,285.827455
8.0,8,285.834226
10.0,10,285.840409
10.0,10,285.849763
9.0,9,285.85597
8.0,8,285.862514
10.0,10,285.871183
10.0,10,285.877344
11.0,11,285.887661
9.0,9,285.893218
8.0,8,285.89928
10.0,10,285.908017
10.0,10,285.915328
10.0,10,285.924555
10.0,10,285.930711
10.0,10,285.93928
9.0,9,285.946119
10.0,10,285.953003
9.0,9,285.962697
10.0,10,285.968857
9.0,9,285.97569
13.0,13,285.986435
8.0,8,285.993052
10.0,10,285.999188
9.0,9,286.005723
10.0,10,286.013433
9.0,9,286.020209
10.0,10,286.02881
9.0,9,286.035937
9.0,9,286.04198
10.0,10,286.050632
9.0,9,286.056207
11.0,11,286.066371
9.0,9,286.072417
9.0,9,286.078974
9.0,9,286.083676
9.0,9,286.092754
10.0,10,286.100006
9.0,9,286.107234
9.0,9,286.116689
8.0,8,286.123776
9.0,9,286.130839
9.0,9,286.13701
10.0,10,286.147332
9.0,9,286.153462
11.0,11,286.162098
10.0,10,286.169269
9.0,9,286.175407
9.0,9,286.182488
9.0,9,286.18854
10.0,10,286.194114
9.0,9,286.202899
10.0,10,286.210089
9.0,9,286.217893
10.0,10,286.22614
10.0,10,286.233873
9.0,9,286.241116
9.0,9,286.24729
9.0,9,286.253514
9.0,9,286.259205
10.0,10,286.268454
10.0,10,286.274171
9.0,9,286.28353
9.0,9,286.290665
10.0,10,286.298223
11.0,11,286.306813
9.0,9,286.314468
10.0,10,286.322581
10.0,10,286.328129
9.0,9,286.336703
9.0,9,286.342862
8.0,8,286.350322
9.0,9,286.355925
10.0,10,286.364708
9.0,9,286.372414
11.0,11,286.381278
9.0,9,286.387926
9.0,9,286.394092
10.0,10,286.401334
10.0,10,286.409049
9.0,9,286.416229
10.0,10,286.424825
9.0,9,286.430365
10.0,10,286.439596
9.0,9,286.446978
10.0,10,286.454098
9.0,9,286.46165
10.0,10,286.467831
9.0,9,286.475106
9.0,9,286.483375
9.0,9,286.490454
9.0,9,286.496061
10.0,10,286.505158
9.0,9,286.51141
11.0,11,286.52008
9.0,9,286.527416
9.0,9,286.53572
8.0,8,286.542396
8.0,8,286.549154
11.0,11,286.559315
9.0,9,286.565878
10.0,10,286.574494
8.0,8,286.58139
10.0,10,286.587507
11.0,11,286.596066
9.0,9,286.602167
10.0,10,286.609868
10.0,10,286.616339
9.0,9,286.622468
10.0,10,286.629737
10.0,10,286.635904
10.0,10,286.644697
10.0,10,286.65128
10.0,10,286.657871
9.0,9,286.664581
9.0,9,286.670719
12.0,12,286.68064
10.0,9,286.688239
9.0,9,286.695406
10.0,10,286.702955
10.0,10,286.711922
10.0,10,286.719516
10.0,10,286.727697
8.0,8,286.733854
8.0,8,286.742198
10.0,10,286.74939
9.0,9,286.758026
9.0,9,286.764153
10.0,10,286.770386
8.0,8,286.776609
10.0,10,286.784847
9.0,9,286.791018
10.0,10,286.800914
9.0,9,286.807578
9.0,9,286.813806
9.0,9,286.820895
11.0,11,286.829448
9.0,9,286.835115
8.0,8,286.841928
8.0,8,286.848013
9.0,9,286.855646
10.0,10,286.862892
10.0,10,286.872157
9.0,9,286.880778
9.0,9,286.886816
10.0,10,286.895177
9.0,9,286.909378
10.0,10,286.9221
10.0,10,286.940831
12.0,12,286.969348
9.0,9,286.979086
10.0,10,286.994146
10.0,10,287.006008
9.0,9,287.012519
9.0,9,287.021662
10.0,10,287.029407
9.0,9,287.036697
11.0,10,287.045031
9.0,9,287.049603
10.0,10,287.058814
10.0,10,287.066118
10.0,10,287.074957
9.0,9,287.081259
10.0,10,287.087485
10.0,10,287.096309
8.0,8,287.100935
9.0,9,287.108244
9.0,9,287.114935
9.0,9,287.122144
9.0,9,287.128856
8.0,8,287.134903
10.0,10,287.14202
10.0,10,287.150724
10.0,10,287.156431
11.0,11,287.165636
10.0,10,287.175003
9.0,9,287.181581
10.0,10,287.187721
10.0,10,287.196275
10.0,10,287.202378
9.0,9,287.211986
9.0,9,287.219037
10.0,10,287.225218
10.0,10,287.234987
8.0,8,287.24008
10.0,10,287.246134
10.0,10,287.254722
12.0,11,287.262784
8.0,8,287.268355
9.0,9,287.27561
9.0,9,287.28176
11.0,11,287.290332
10.0,10,287.296057
9.0,9,287.305465
9.0,9,287.312105
9.0,9,287.318144
10.0,10,287.32678
8.0,8,287.333924
9.0,9,287.340264
10.0,10,287.347966
11.0,10,287.357258
10.0,10,287.364517
10.0,10,287.373957
9.0,9,287.381012
9.0,9,287.387571
10.0,10,287.396204
9.0,9,287.402251
10.0,10,287.41166
11.0,11,287.418758
14.0,13,287.427513
9.0,9,287.433659
10.0,10,287.439575
8.0,8,287.44682
10.0,10,287.454106
8.0,8,287.460324
10.0,10,287.468632
10.0,10,287.478269
9.0,9,287.484493
9.0,9,287.49068
10.0,10,287.497915
9.0,9,287.505764
9.0,9,287.511854
9.0,9,287.521252
9.0,9,287.528291
10.0,10,287.535066
9.0,9,287.543132
10.0,10,287.550219
10.0,10,287.560449
9.0,9,287.566585
8.0,8,287.573729
9.0,9,287.580869
9.0,9,287.587056
10.0,10,287.597163
10.0,10,287.603922
10.0,10,287.61348
10.0,10,287.620552
10.0,10,287.656198
8.0,8,287.669013
9.0,9,287.681729
8.0,8,287.698161
11.0,11,287.711537
10.0,10,287.721997
11.0,11,287.731196
10.0,10,287.74079
9.0,9,287.745419
9.0,9,287.752697
10.0,10,287.760416
9.0,9,287.767217
9.0,9,287.773782
10.0,10,287.78286
9.0,9,287.790034
10.0,10,287.796765
10.0,10,287.80499
10.0,10,287.812044
8.0,8,287.818157
9.0,9,287.826778
8.0,8,287.832533
9.0,9,287.839656
9.0,9,287.845865
8.0,8,287.851907
9.0,9,287.859027
8.0,8,287.864751
10.0,10,287.873561
9.0,9,287.879337
9.0,9,287.885528
10.0,10,287.895898
11.0,10,287.903671
9.0,9,287.911821
9.0,9,287.916862
10.0,10,287.923982
10.0,10,287.933055
9.0,9,287.939604
9.0,9,287.945714
10.0,10,287.954978
10.0,10,287.962178
10.0,10,287.971115
10.0,10,287.978662
9.0,9,287.987817
11.0,11,287.995371
8.0,8,288.001705
9.0,9,288.011782
10.0,10,288.019417
10.0,10,288.027166
12.0,11,288.034863
8.0,8,288.040899
11.0,11,288.049705
10.0,10,288.05894
9.0,9,288.06466
9.0,9,288.071018
8.0,8,288.077249
10.0,10,288.084811
8.0,8,288.092396
8.0,8,288.097981
10.0,10,288.105566
9.0,9,288.112101
9.0,9,288.120153
10.0,10,288.12631
10.0,9,288.132369
9.0,9,288.141163
9.0,9,288.147289
10.0,10,288.154015
10.0,10,288.161837
9.0,9,288.167413
10.0,10,288.174528
9.0,9,288.182241
10.0,10,288.187811
10.0,10,288.197018
10.0,10,288.205834
8.0,8,288.211993
9.0,9,288.219296
10.0,10,288.227685
9.0,9,288.233337
11.0,11,288.243938
10.0,10,288.252574
9.0,9,288.25913
11.0,11,288.267826
9.0,9,288.274373
9.0,9,288.280479
8.0,8,288.286622
9.0,9,288.29295
10.0,10,288.300564
11.0,10,288.307845
9.0,9,288.317107
10.0,10,288.325929
8.0,8,288.330618
9.0,9,288.338292
9.0,9,288.345525
9.0,9,288.351683
9.0,9,288.360025
9.0,9,288.365589
8.0,8,288.373363
10.0,10,288.382606
9.0,9,288.388249
10.0,10,288.396822
10.0,10,288.403868
10.0,10,288.411576
9.0,9,288.419285
10.0,10,288.425653
