#{"t_start": 1760168200.6778426, "env_id": "None"}
r,l,t
9.0,9,32.501489
9.0,9,32.50875
10.0,10,32.516544
10.0,10,32.522381
9.0,9,32.528583
10.0,10,32.537698
9.0,9,32.54385
11.0,11,32.564684
9.0,9,32.586581
9.0,9,32.603532
9.0,9,32.627379
10.0,10,32.636453
9.0,9,32.643547
10.0,10,32.661169
10.0,10,32.670246
8.0,8,32.676497
8.0,8,32.683346
9.0,9,32.693648
9.0,9,32.699846
9.0,9,32.70587
9.0,9,32.713698
10.0,10,32.724158
11.0,11,32.733056
10.0,10,32.739218
9.0,9,32.746559
9.0,9,32.755217
9.0,9,32.760258
9.0,9,32.767383
9.0,9,32.774844
10.0,10,32.785199
8.0,8,32.79132
10.0,10,32.79709
9.0,9,32.807941
8.0,8,32.815759
10.0,10,32.822825
9.0,9,32.828414
10.0,10,32.837713
11.0,11,32.846572
8.0,8,32.852028
8.0,8,32.856683
9.0,9,32.865406
10.0,10,32.871702
9.0,9,32.880617
10.0,10,32.88832
9.0,9,32.89561
9.0,9,32.903359
10.0,10,32.910596
10.0,10,32.918755
10.0,10,32.924516
9.0,9,32.932268
10.0,10,32.940524
9.0,9,32.94727
9.0,9,32.953824
10.0,10,32.96303
10.0,10,32.970358
9.0,9,32.979218
8.0,8,32.985271
9.0,9,32.9913
9.0,9,32.998893
10.0,10,33.007452
10.0,10,33.014072
10.0,10,33.025077
9.0,9,33.031868
10.0,10,33.037958
9.0,9,33.045978
9.0,9,33.052703
10.0,10,33.058911
8.0,8,33.066659
10.0,10,33.074469
10.0,10,33.082615
9.0,9,33.091776
9.0,9,33.098377
9.0,9,33.104433
10.0,10,33.113137
9.0,9,33.120198
10.0,10,33.126663
11.0,11,33.137242
9.0,9,33.142898
9.0,9,33.151592
9.0,9,33.157835
9.0,9,33.163888
9.0,9,33.170458
10.0,10,33.178159
8.0,8,33.183608
9.0,9,33.191422
10.0,10,33.199189
9.0,9,33.208114
10.0,10,33.21428
10.0,10,33.22348
9.0,9,33.231589
9.0,9,33.238166
10.0,10,33.245927
10.0,10,33.253612
10.0,10,33.261167
10.0,10,33.268057
9.0,9,33.276381
9.0,9,33.28407
10.0,10,33.292137
9.0,9,33.300886
9.0,9,33.307351
9.0,9,33.315609
9.0,9,33.321799
10.0,10,33.330653
10.0,10,33.338374
11.0,11,33.347141
10.0,10,33.356217
10.0,10,33.363401
9.0,9,33.372826
9.0,9,33.381605
10.0,10,33.388955
9.0,9,33.395171
9.0,9,33.405679
10.0,10,33.411612
10.0,10,33.420191
10.0,10,33.429472
10.0,10,33.438453
10.0,10,33.446007
8.0,8,33.453107
9.0,9,33.460465
10.0,10,33.46823
9.0,9,33.475522
9.0,9,33.481307
8.0,8,33.489066
9.0,9,33.497483
10.0,10,33.505865
9.0,9,33.513794
9.0,9,33.521515
9.0,9,33.528974
10.0,10,33.535177
10.0,10,33.542565
10.0,10,33.551769
8.0,8,33.557443
10.0,10,33.566745
10.0,10,33.575654
9.0,9,33.583458
8.0,8,33.589642
8.0,8,33.596891
9.0,9,33.603233
10.0,10,33.610291
10.0,10,33.619596
9.0,9,33.625793
8.0,8,33.661087
9.0,9,33.685073
10.0,10,33.703124
9.0,9,33.710765
11.0,11,33.727917
9.0,9,33.737522
9.0,9,33.744083
10.0,10,33.752686
8.0,8,33.76045
8.0,8,33.769378
10.0,10,33.775566
9.0,9,33.785887
9.0,9,33.792451
10.0,10,33.798502
10.0,10,33.808838
11.0,11,33.819002
9.0,9,33.827851
9.0,9,33.834752
9.0,9,33.842494
10.0,10,33.849714
9.0,9,33.856932
9.0,9,33.864186
9.0,9,33.872969
9.0,9,33.879118
9.0,9,33.886166
10.0,10,33.894982
10.0,10,33.901866
10.0,10,33.910112
10.0,10,33.917762
10.0,10,33.92701
8.0,8,33.934091
10.0,10,33.939696
10.0,10,33.94892
9.0,9,33.95606
9.0,9,33.962107
10.0,10,33.972892
10.0,10,33.979092
9.0,9,33.986381
9.0,9,33.994442
11.0,11,34.001058
9.0,9,34.011168
10.0,10,34.018462
9.0,9,34.026183
9.0,9,34.035436
10.0,10,34.043714
10.0,10,34.052506
9.0,9,34.058686
11.0,11,34.067951
9.0,9,34.074497
10.0,10,34.080746
11.0,11,34.090334
8.0,8,34.097447
9.0,9,34.106774
10.0,10,34.115608
8.0,8,34.122772
10.0,10,34.131259
9.0,9,34.141634
10.0,10,34.148689
10.0,10,34.155988
9.0,9,34.163715
10.0,10,34.171583
9.0,9,34.18226
11.0,11,34.192456
10.0,10,34.202588
9.0,9,34.209816
10.0,10,34.219663
9.0,9,34.225707
9.0,9,34.233513
9.0,9,34.240599
9.0,9,34.249687
11.0,11,34.258994
9.0,9,34.26894
9.0,9,34.276698
8.0,8,34.28227
9.0,9,34.288497
9.0,9,34.296492
10.0,10,34.307633
9.0,9,34.314041
9.0,9,34.321303
9.0,9,34.330235
8.0,8,34.336363
8.0,8,34.34214
10.0,10,34.348314
9.0,9,34.355614
10.0,10,34.365073
10.0,10,34.371268
9.0,9,34.37842
8.0,8,34.384545
8.0,8,34.390838
10.0,10,34.398526
10.0,10,34.407382
10.0,10,34.415118
10.0,10,34.423872
9.0,9,34.430384
9.0,9,34.436638
10.0,10,34.44571
10.0,10,34.452084
11.0,11,34.461303
10.0,10,34.467873
9.0,9,34.477175
9.0,9,34.484005
9.0,9,34.49173
9.0,9,34.497975
9.0,9,34.506546
10.0,10,34.513115
10.0,10,34.522408
9.0,9,34.529096
9.0,9,34.53718
8.0,8,34.543845
10.0,10,34.551601
10.0,10,34.558379
9.0,9,34.565119
8.0,8,34.57221
10.0,10,34.581425
9.0,9,34.587468
11.0,11,34.596727
10.0,10,34.602783
10.0,10,34.611602
8.0,8,34.617786
8.0,8,34.623564
9.0,9,34.630824
9.0,9,34.636375
10.0,10,34.645671
9.0,9,34.653419
9.0,9,34.660717
11.0,11,34.672018
9.0,9,34.681911
9.0,9,34.757294
10.0,10,34.779567
8.0,8,34.790677
10.0,10,34.812985
10.0,10,34.82375
9.0,9,34.833304
9.0,9,34.846829
9.0,9,34.855386
11.0,11,34.869298
9.0,9,34.879892
10.0,10,34.890361
9.0,9,34.899543
9.0,9,34.914094
9.0,9,34.923877
10.0,10,34.932084
10.0,10,34.939371
8.0,8,34.945533
9.0,9,34.952852
10.0,10,34.962266
10.0,10,34.969646
10.0,10,34.978927
9.0,9,34.986252
10.0,10,34.996577
9.0,9,35.004302
9.0,9,35.01195
11.0,11,35.020604
11.0,11,35.030952
8.0,8,35.037103
10.0,10,35.049482
10.0,10,35.065181
9.0,9,35.075305
10.0,10,35.083013
10.0,10,35.096576
10.0,10,35.10717
9.0,9,35.115157
9.0,9,35.122494
10.0,10,35.128257
9.0,9,35.137553
9.0,9,35.144728
10.0,10,35.150783
10.0,10,35.158642
9.0,9,35.167149
10.0,10,35.175956
10.0,10,35.182137
8.0,8,35.188796
8.0,8,35.19441
9.0,9,35.201952
8.0,8,35.207578
9.0,9,35.215313
9.0,9,35.221663
9.0,9,35.228832
9.0,9,35.236475
8.0,8,35.244045
10.0,10,35.253931
9.0,9,35.260504
10.0,10,35.269612
9.0,9,35.275784
10.0,10,35.283077
10.0,10,35.292462
9.0,9,35.298672
10.0,10,35.307746
9.0,9,35.313883
8.0,8,35.320829
9.0,9,35.329009
9.0,9,35.33505
10.0,10,35.342693
9.0,9,35.349745
9.0,9,35.356316
10.0,10,35.365028
9.0,9,35.371783
10.0,10,35.380012
9.0,9,35.388009
9.0,9,35.394095
10.0,10,35.403278
10.0,10,35.409968
9.0,9,35.416088
10.0,10,35.424691
10.0,10,35.430904
10.0,10,35.440125
9.0,9,35.446186
9.0,9,35.453949
9.0,9,35.461686
9.0,9,35.468889
9.0,9,35.47544
10.0,10,35.484719
9.0,9,35.490928
10.0,10,35.498214
9.0,9,35.506917
8.0,8,35.513024
10.0,10,35.520193
8.0,8,35.534902
10.0,10,35.545079
9.0,9,35.554166
10.0,10,35.560243
10.0,10,35.569532
10.0,10,35.575228
10.0,10,35.583557
11.0,11,35.593217
10.0,10,35.599777
11.0,11,35.608084
9.0,9,35.614272
10.0,10,35.623664
10.0,10,35.629357
10.0,10,35.638162
9.0,9,35.643936
9.0,9,35.651665
9.0,9,35.657702
10.0,10,35.665767
9.0,9,35.671393
10.0,10,35.680187
9.0,9,35.686508
9.0,9,35.693673
10.0,10,35.704072
10.0,10,35.710218
10.0,10,35.719301
9.0,9,35.725399
9.0,9,35.731114
9.0,9,35.737264
9.0,9,35.745938
8.0,8,35.750778
10.0,10,35.75848
9.0,9,35.764155
9.0,9,35.771845
8.0,8,35.777557
10.0,10,35.783853
10.0,10,35.792521
10.0,10,35.797734
10.0,10,35.80697
10.0,10,35.81492
9.0,9,35.821668
11.0,11,35.830475
10.0,10,35.838158
11.0,11,35.845415
9.0,9,35.851673
8.0,8,35.857396
9.0,9,35.863582
9.0,9,35.869727
9.0,9,35.876811
10.0,10,35.885405
10.0,10,35.890971
8.0,8,35.895502
9.0,9,35.903677
9.0,9,35.909827
9.0,9,35.916558
9.0,9,35.921659
8.0,8,35.927819
11.0,11,35.937033
9.0,9,35.941697
8.0,8,35.948041
10.0,10,35.956867
8.0,8,35.963393
10.0,10,35.96956
8.0,8,35.976655
9.0,9,35.985298
10.0,10,35.989904
10.0,10,35.998696
9.0,9,36.003722
10.0,10,36.009317
10.0,10,36.01814
10.0,10,36.024275
10.0,10,36.032016
9.0,9,36.037619
10.0,10,36.045256
10.0,10,36.051823
10.0,10,36.059929
8.0,8,36.065548
10.0,10,36.071222
10.0,10,36.07956
10.0,10,36.084183
10.0,10,36.094561
10.0,10,36.100737
10.0,10,36.107999
10.0,10,36.114275
10.0,10,36.123142
10.0,10,36.129303
9.0,9,36.135504
11.0,11,36.144726
10.0,10,36.153483
9.0,9,36.160819
9.0,9,36.166972
9.0,9,36.172632
9.0,9,36.180216
9.0,9,36.186568
10.0,10,36.193621
8.0,8,36.199229
9.0,9,36.207295
12.0,12,36.215751
9.0,9,36.220361
10.0,10,36.226517
8.0,8,36.23421
10.0,10,36.244843
8.0,8,36.251421
10.0,10,36.257993
10.0,10,36.267189
10.0,10,36.273372
9.0,9,36.283298
11.0,11,36.289022
8.0,8,36.296238
9.0,9,36.303791
9.0,9,36.309201
10.0,10,36.315143
11.0,11,36.323793
10.0,10,36.332343
10.0,10,36.338444
10.0,10,36.346056
10.0,10,36.350857
9.0,9,36.35762
10.0,10,36.365826
10.0,10,36.370969
10.0,10,36.37926
10.0,10,36.385301
9.0,9,36.392471
8.0,8,36.397074
10.0,10,36.40435
8.0,8,36.409599
8.0,8,36.413637
8.0,8,36.419328
10.0,10,36.425499
9.0,9,36.431559
10.0,10,36.438304
9.0,9,36.444591
10.0,10,36.451834
9.0,9,36.456446
8.0,8,36.463179
9.0,9,36.471388
10.0,10,36.477182
9.0,9,36.482726
10.0,10,36.490453
9.0,9,36.496162
9.0,9,36.502311
10.0,10,36.51065
10.0,10,36.515786
10.0,10,36.525041
9.0,9,36.530809
11.0,11,36.538522
9.0,9,36.544694
10.0,10,36.552262
9.0,9,36.557874
10.0,10,36.563556
9.0,9,36.570604
12.0,12,36.578236
9.0,9,36.584184
9.0,9,36.591445
10.0,10,36.599192
9.0,9,36.606813
8.0,8,36.612392
10.0,10,36.617976
10.0,10,36.626772
10.0,10,36.632907
10.0,10,36.641562
11.0,11,36.649617
9.0,9,36.654245
9.0,9,36.660424
11.0,11,36.669219
10.0,10,36.675431
10.0,10,36.683996
10.0,10,36.689568
9.0,9,36.698733
9.0,9,36.705293
10.0,10,36.711381
9.0,9,36.722117
9.0,9,36.729247
10.0,10,36.735299
9.0,9,36.743479
9.0,9,36.752112
9.0,9,36.759285
9.0,9,36.767857
10.0,10,36.776458
10.0,10,36.784181
10.0,10,36.792927
10.0,10,36.802001
10.0,10,36.81325
10.0,10,36.823522
9.0,9,36.833562
12.0,12,36.846421
9.0,9,36.852458
9.0,9,36.860162
10.0,10,36.872245
10.0,10,36.880813
10.0,10,36.890027
9.0,9,36.898418
10.0,10,36.908772
11.0,11,36.920766
10.0,10,36.931053
11.0,11,36.938974
9.0,9,36.951424
8.0,8,36.95748
8.0,8,36.964156
10.0,10,36.969927
11.0,11,36.980668
10.0,10,36.986754
10.0,10,36.995613
9.0,9,37.002515
10.0,10,37.01269
10.0,10,37.020256
10.0,10,37.029536
9.0,9,37.0364
10.0,10,37.043061
9.0,9,37.052188
10.0,10,37.057465
9.0,9,37.065224
10.0,10,37.07667
9.0,9,37.083313
11.0,11,37.091377
8.0,8,37.09691
10.0,10,37.103064
10.0,10,37.110183
11.0,11,37.118975
10.0,10,37.126701
9.0,9,37.133782
10.0,10,37.141525
9.0,9,37.150415
10.0,10,37.166159
9.0,9,37.174016
10.0,10,37.181291
9.0,9,37.189046
9.0,9,37.196316
9.0,9,37.202841
9.0,9,37.209547
9.0,9,37.217803
9.0,9,37.22343
9.0,9,37.230573
10.0,10,37.240706
10.0,10,37.248394
10.0,10,37.25717
9.0,9,37.264725
10.0,10,37.270817
8.0,8,37.276449
10.0,10,37.284518
9.0,9,37.290142
10.0,10,37.297692
11.0,11,37.304938
9.0,9,37.313191
10.0,10,37.319995
9.0,9,37.326207
9.0,9,37.335095
9.0,9,37.342639
12.0,12,37.350704
11.0,11,37.358405
9.0,9,37.366313
10.0,10,37.371937
8.0,8,37.376581
9.0,9,37.386735
10.0,10,37.392324
8.0,8,37.398636
10.0,10,37.405783
10.0,10,37.414657
8.0,8,37.420418
11.0,11,37.42897
10.0,10,37.435158
10.0,10,37.44397
8.0,8,37.450134
8.0,8,37.45633
9.0,9,37.464236
11.0,11,37.472301
11.0,11,37.479917
12.0,12,37.48917
9.0,9,37.494863
10.0,10,37.503028
10.0,10,37.511657
9.0,9,37.51822
10.0,10,37.527411
9.0,9,37.534454
11.0,11,37.542952
10.0,10,37.550689
9.0,9,37.556368
10.0,10,37.567371
11.0,11,37.574922
10.0,10,37.58147
9.0,9,37.589279
9.0,9,37.598805
10.0,10,37.605356
10.0,10,37.613406
8.0,8,37.619045
10.0,10,37.625208
9.0,9,37.632618
9.0,9,37.640932
10.0,10,37.648199
8.0,8,37.654379
10.0,10,37.662045
9.0,9,37.667765
10.0,10,37.674355
10.0,10,37.683574
11.0,11,37.690831
9.0,9,37.697612
10.0,10,37.70416
10.0,10,37.711382
9.0,9,37.715993
9.0,9,37.723226
10.0,10,37.732015
9.0,9,37.737716
11.0,11,37.745394
9.0,9,37.75111
9.0,9,37.758818
9.0,9,37.766573
10.0,10,37.772156
10.0,10,37.77988
10.0,10,37.787203
9.0,9,37.793396
9.0,9,37.803273
9.0,9,37.809805
9.0,9,37.816346
9.0,9,37.822375
9.0,9,37.831017
10.0,10,37.837062
10.0,10,37.845608
10.0,10,37.851738
10.0,10,37.861116
10.0,10,37.867666
9.0,9,37.873695
8.0,8,37.879276
10.0,10,37.888486
10.0,10,37.895101
9.0,9,37.902831
10.0,10,37.908533
9.0,9,37.916251
9.0,9,37.924135
9.0,9,37.929942
9.0,9,37.93457
9.0,9,37.940738
10.0,10,37.949796
9.0,9,37.956494
10.0,10,37.964244
9.0,9,37.969972
8.0,8,37.976129
9.0,9,37.980742
10.0,10,37.989519
8.0,8,37.995265
10.0,10,38.00185
9.0,9,38.00867
9.0,9,38.01484
9.0,9,38.020529
10.0,10,38.026751
9.0,9,38.0339
8.0,8,38.038502
8.0,8,38.044227
9.0,9,38.051935
9.0,9,38.057192
9.0,9,38.061242
10.0,10,38.06989
10.0,10,38.077446
13.0,13,38.089168
9.0,9,38.09594
10.0,10,38.101595
8.0,8,38.107307
10.0,10,38.116032
8.0,8,38.122068
9.0,9,38.128292
9.0,9,38.134396
13.0,13,38.144727
9.0,9,38.15089
8.0,8,38.156157
10.0,10,38.162891
10.0,10,38.171958
10.0,10,38.177531
9.0,9,38.185268
10.0,10,38.191938
10.0,10,38.199567
10.0,10,38.20629
10.0,10,38.21349
10.0,10,38.219148
10.0,10,38.226441
10.0,10,38.231991
10.0,10,38.239237
9.0,9,38.246926
9.0,9,38.253102
8.0,8,38.259469
10.0,10,38.26754
9.0,9,38.273602
8.0,8,38.27977
10.0,10,38.28551
10.0,10,38.29331
9.0,9,38.299461
10.0,10,38.308232
10.0,10,38.314377
8.0,8,38.321617
10.0,10,38.329329
10.0,10,38.334866
8.0,8,38.339778
8.0,8,38.345443
10.0,10,38.351632
9.0,9,38.357669
9.0,9,38.36492
9.0,9,38.371088
10.0,10,38.38093
10.0,10,38.386089
10.0,10,38.393803
10.0,10,38.400857
10.0,10,38.406987
10.0,10,38.413203
9.0,9,38.419351
10.0,10,38.425539
9.0,9,38.431703
10.0,10,38.439772
10.0,10,38.44686
11.0,11,38.456808
10.0,10,38.465922
10.0,10,38.473459
9.0,9,38.480625
8.0,8,38.485272
9.0,9,38.496914
10.0,10,38.505268
9.0,9,38.511993
9.0,9,38.524395
9.0,9,38.533055
10.0,10,38.542976
10.0,10,38.552861
11.0,11,38.564055
9.0,9,38.571257
9.0,9,38.578954
10.0,10,38.587636
13.0,13,38.596791
10.0,10,38.604898
9.0,9,38.613505
9.0,9,38.620849
8.0,8,38.626881
10.0,10,38.635523
11.0,11,38.644607
8.0,8,38.651876
10.0,10,38.660212
9.0,9,38.666255
9.0,9,38.672431
9.0,9,38.679709
9.0,9,38.689078
10.0,10,38.696343
9.0,9,38.702553
8.0,8,38.709835
9.0,9,38.719818
9.0,9,38.724952
10.0,10,38.732635
10.0,10,38.741422
10.0,10,38.747576
8.0,8,38.754628
9.0,9,38.761954
10.0,10,38.769663
8.0,8,38.776855
9.0,9,38.784132
10.0,10,38.792247
9.0,9,38.797859
9.0,9,38.804072
10.0,10,38.812625
8.0,8,38.818915
9.0,9,38.824473
8.0,8,38.8306
8.0,8,38.83786
10.0,10,38.845569
10.0,10,38.853331
10.0,10,38.860883
9.0,9,38.866939
11.0,11,38.874645
8.0,8,38.882768
8.0,8,38.887379
10.0,10,38.893532
8.0,8,38.901195
9.0,9,38.909752
10.0,10,38.919939
12.0,12,38.930117
10.0,10,38.936235
10.0,10,38.945875
10.0,10,38.952966
10.0,10,38.964755
8.0,8,38.972309
9.0,9,38.980489
9.0,9,38.987004
10.0,10,38.997229
9.0,9,39.003426
9.0,9,39.010711
8.0,8,39.017026
9.0,9,39.026849
8.0,8,39.033039
9.0,9,39.040329
9.0,9,39.044975
10.0,10,39.0564
11.0,11,39.064461
11.0,11,39.073044
9.0,9,39.079211
9.0,9,39.088555
10.0,10,39.094087
10.0,10,39.102722
10.0,10,39.107746
9.0,9,39.112777
10.0,10,39.122846
9.0,9,39.128986
9.0,9,39.135837
8.0,8,39.140433
10.0,10,39.149751
9.0,9,39.155349
9.0,9,39.159972
9.0,9,39.169234
10.0,10,39.175297
8.0,8,39.182575
9.0,9,39.188638
9.0,9,39.198604
8.0,8,39.205641
10.0,10,39.21218
10.0,10,39.219391
9.0,9,39.225072
9.0,9,39.230761
8.0,8,39.23861
9.0,9,39.247962
10.0,10,39.258811
9.0,9,39.26537
9.0,9,39.272549
9.0,9,39.281356
9.0,9,39.287939
11.0,11,39.295557
8.0,8,39.301744
8.0,8,39.310078
9.0,9,39.3205
8.0,8,39.326695
10.0,10,39.334424
10.0,10,39.341673
9.0,9,39.349017
8.0,8,39.353545
10.0,10,39.362446
10.0,10,39.36708
8.0,8,39.374356
9.0,9,39.381627
10.0,10,39.390289
9.0,9,39.396839
10.0,10,39.403979
8.0,8,39.41078
9.0,9,39.417449
10.0,10,39.423623
9.0,9,39.432419
9.0,9,39.437058
8.0,8,39.443882
8.0,8,39.450029
9.0,9,39.456138
10.0,10,39.466076
11.0,11,39.472254
10.0,10,39.483137
10.0,10,39.489174
9.0,9,39.497981
9.0,9,39.507217
10.0,10,39.513503
9.0,9,39.524915
9.0,9,39.531096
10.0,10,39.539401
8.0,8,39.54613
10.0,10,39.554955
10.0,10,39.562771
10.0,10,39.57193
10.0,10,39.594128
10.0,10,39.610191
10.0,10,39.625075
9.0,9,39.648556
9.0,9,39.655738
10.0,10,39.667328
12.0,12,39.680898
9.0,9,39.68997
11.0,11,39.695175
10.0,10,39.702893
9.0,9,39.710286
11.0,11,39.719869
9.0,9,39.726428
12.0,12,39.735101
9.0,9,39.741826
9.0,9,39.749875
9.0,9,39.756424
9.0,9,39.762599
9.0,9,39.768764
9.0,9,39.776604
11.0,11,39.783236
8.0,8,39.787767
8.0,8,39.795429
10.0,10,39.804285
9.0,9,39.812038
9.0,9,39.824973
9.0,9,39.841765
10.0,10,39.852972
9.0,9,39.860625
10.0,10,39.873341
9.0,9,39.882074
10.0,10,39.890903
9.0,9,39.897694
9.0,9,39.905519
9.0,9,39.912599
9.0,9,39.999541
8.0,8,40.005913
10.0,10,40.011462
10.0,10,40.023144
11.0,11,40.030854
9.0,9,40.038216
12.0,12,40.045845
9.0,9,40.052609
10.0,10,40.057704
8.0,8,40.062308
9.0,9,40.070018
10.0,10,40.077709
9.0,9,40.084358
10.0,10,40.093473
10.0,10,40.09973
8.0,8,40.105445
9.0,9,40.112504
9.0,9,40.117035
11.0,11,40.126236
10.0,10,40.133448
10.0,10,40.142747
9.0,9,40.148926
9.0,9,40.15504
9.0,9,40.16227
8.0,8,40.168452
8.0,8,40.174156
11.0,11,40.181727
10.0,10,40.187869
8.0,8,40.19357
8.0,8,40.19818
9.0,9,40.204419
8.0,8,40.209513
9.0,9,40.214117
9.0,9,40.220224
8.0,8,40.224803
9.0,9,40.230973
10.0,10,40.237158
10.0,10,40.244382
9.0,9,40.248542
12.0,12,40.257356
10.0,10,40.261933
9.0,9,40.269678
11.0,11,40.275838
13.0,13,40.284957
10.0,10,40.291613
9.0,9,40.297161
9.0,9,40.305244
11.0,11,40.310803
9.0,9,40.316974
9.0,9,40.322546
9.0,9,40.32976
9.0,9,40.336467
10.0,10,40.34557
9.0,9,40.353214
9.0,9,40.359334
10.0,10,40.368202
9.0,9,40.375289
8.0,8,40.381429
9.0,9,40.390099
11.0,11,40.399789
8.0,8,40.405134
10.0,10,40.416022
9.0,9,40.423082
8.0,8,40.430645
8.0,8,40.439466
10.0,10,40.444613
8.0,8,40.450239
9.0,9,40.462184
9.0,9,40.469669
10.0,10,40.476948
10.0,10,40.486212
9.0,9,40.49297
10.0,10,40.502416
9.0,9,40.509575
9.0,9,40.516237
9.0,9,40.522795
9.0,9,40.533244
11.0,11,40.540991
10.0,10,40.550292
9.0,9,40.55763
9.0,9,40.565381
8.0,8,40.572757
9.0,9,40.582041
10.0,10,40.592134
9.0,9,40.599981
8.0,8,40.605134
10.0,10,40.614559
9.0,9,40.621867
9.0,9,40.628025
9.0,9,40.635917
10.0,10,40.641454
12.0,12,40.650266
9.0,9,40.65643
9.0,9,40.665827
8.0,8,40.671455
9.0,9,40.677498
10.0,10,40.684567
10.0,10,40.693246
10.0,10,40.700248
8.0,8,40.706297
9.0,9,40.714552
10.0,10,40.720602
9.0,9,40.726763
10.0,10,40.734021
8.0,8,40.740072
9.0,9,40.746233
9.0,9,40.75084
9.0,9,40.759417
9.0,9,40.765701
9.0,9,40.773802
10.0,10,40.781509
10.0,10,40.790857
8.0,8,40.797776
10.0,10,40.805474
10.0,10,40.813328
10.0,10,40.823742
10.0,10,40.831802
10.0,10,40.84207
10.0,10,40.849636
8.0,8,40.857298
9.0,9,40.864368
11.0,11,40.873558
10.0,10,40.882474
9.0,9,40.888528
10.0,10,40.894583
9.0,9,40.903167
10.0,10,40.910726
8.0,8,40.917311
9.0,9,40.922915
9.0,9,40.932207
9.0,9,40.938407
10.0,10,40.945688
10.0,10,40.954756
9.0,9,40.962487
10.0,10,40.971149
9.0,9,40.977228
10.0,10,40.982903
10.0,10,40.991247
9.0,9,40.997062
9.0,9,41.002593
9.0,9,41.01032
10.0,10,41.015956
9.0,9,41.024827
10.0,10,41.034663
10.0,10,41.040746
10.0,10,41.048471
9.0,9,41.052624
10.0,10,41.060938
10.0,10,41.066487
9.0,9,41.073586
9.0,9,41.08128
8.0,8,41.087033
10.0,10,41.093853
8.0,8,41.100962
10.0,10,41.10979
9.0,9,41.117062
10.0,10,41.123225
11.0,11,41.131529
10.0,10,41.139078
10.0,10,41.144107
10.0,10,41.152747
9.0,9,41.159494
9.0,9,41.165047
10.0,10,41.172169
9.0,9,41.177872
10.0,10,41.184027
9.0,9,41.193184
10.0,10,41.200367
8.0,8,41.343019
11.0,11,41.351806
10.0,10,41.35751
10.0,10,41.365337
8.0,8,41.371519
9.0,9,41.378786
11.0,11,41.386481
9.0,9,41.393276
10.0,10,41.401319
9.0,9,41.406856
11.0,11,41.415908
9.0,9,41.421946
10.0,10,41.429112
9.0,9,41.435271
9.0,9,41.441989
9.0,9,41.447592
10.0,10,41.456361
9.0,9,41.462629
8.0,8,41.468813
10.0,10,41.475594
11.0,11,41.483302
10.0,10,41.49164
9.0,9,41.49667
10.0,10,41.502232
12.0,12,41.509918
10.0,10,41.518632
10.0,10,41.524342
10.0,10,41.53045
9.0,9,41.537749
10.0,10,41.545463
10.0,10,41.551133
8.0,8,41.55841
9.0,9,41.564523
9.0,9,41.571764
9.0,9,41.577935
9.0,9,41.5852
9.0,9,41.590392
9.0,9,41.597452
11.0,11,41.601521
10.0,10,41.60919
9.0,9,41.614338
10.0,10,41.620994
10.0,10,41.627145
10.0,10,41.635376
9.0,9,41.641537
8.0,8,41.648779
10.0,10,41.655072
9.0,9,41.663742
11.0,11,41.670778
9.0,9,41.681429
10.0,10,41.691037
9.0,9,41.698207
9.0,9,41.709133
10.0,10,41.717429
8.0,8,41.72328
10.0,10,41.732883
9.0,9,41.739925
11.0,11,41.750689
8.0,8,41.757451
9.0,9,41.763612
10.0,10,41.770874
9.0,9,41.781647
9.0,9,41.7903
10.0,10,41.79816
10.0,10,41.805753
10.0,10,41.811932
9.0,9,41.820819
10.0,10,41.825951
9.0,9,41.830982
10.0,10,41.838062
8.0,8,41.842644
9.0,9,41.848347
10.0,10,41.854554
9.0,9,41.859119
8.0,8,41.864817
9.0,9,41.870984
10.0,10,41.877158
10.0,10,41.882908
8.0,8,41.889622
12.0,12,41.897762
10.0,10,41.904822
10.0,10,41.909923
9.0,9,41.916502
11.0,11,41.926432
9.0,9,41.932993
9.0,9,41.94118
10.0,10,41.945805
10.0,10,41.954832
10.0,10,41.960989
10.0,10,41.96821
9.0,9,41.976013
11.0,11,41.985327
10.0,10,41.991927
10.0,10,41.999583
9.0,9,42.005127
10.0,10,42.010525
10.0,10,42.01838
10.0,10,42.025435
10.0,10,42.036262
10.0,10,42.041993
10.0,10,42.052546
9.0,9,42.059254
10.0,10,42.068087
9.0,9,42.075353
10.0,10,42.082105
10.0,10,42.095577
9.0,9,42.102837
9.0,9,42.109044
9.0,9,42.119102
9.0,9,42.125305
12.0,12,42.134143
10.0,10,42.141862
9.0,9,42.151652
9.0,9,42.1597
10.0,10,42.166027
10.0,10,42.173783
9.0,9,42.179992
11.0,11,42.18778
10.0,10,42.199625
9.0,9,42.210941
10.0,10,42.216716
9.0,9,42.223842
9.0,9,42.23108
10.0,10,42.238789
9.0,9,42.244039
9.0,9,42.253375
9.0,9,42.260245
9.0,9,42.266795
12.0,12,42.27547
10.0,10,42.284282
10.0,10,42.290317
9.0,9,42.296453
10.0,10,42.303699
10.0,10,42.311395
10.0,10,42.320726
11.0,11,42.329537
9.0,9,42.335655
8.0,8,42.341309
9.0,9,42.34977
10.0,10,42.359295
9.0,9,42.368149
9.0,9,42.374316
10.0,10,42.381919
10.0,10,42.388535
10.0,10,42.396934
12.0,12,42.406148
10.0,10,42.413952
9.0,9,42.419663
9.0,9,42.4283
8.0,8,42.434341
10.0,10,42.439912
9.0,9,42.448346
8.0,8,42.4559
9.0,9,42.466625
10.0,10,42.479773
